Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,9.086199,1.9413,0.0131,0.6752,575.2407,238.321,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-180.87819,0.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,575.2407,238.321,179.851,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,179.851,0.0,495.561,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.66177505,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,251.42212,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.068699785,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,18.839327,495.561,h
334.177,256.382,1.9413,0.893,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,246.57916,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,0.0,2.4754705,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.893,0.0003,575.2407,-331.78,179.851,90.0,495.561,g
334.177,0.0,1.9413,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,575.2407,127.222626,179.851,0.0,1.2826,h
334.177,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,186.80717,5.3233,0.893,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
334.177,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.6752,-279.0809,238.321,-205.8947,90.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,377.01416,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,389.62762,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,12.846683,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,g
4.2835,9.765178,5.3233,0.893,0.0003,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,h
4.2835,256.382,5.3233,0.893,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,19.78536,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,h
4.2835,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.6752,-457.9161,9.478575,-205.8947,0.0,495.561,h
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.5451,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.6752,575.2407,238.321,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,50.720795,238.321,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,h
4.2835,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,h
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,5.3233,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,156.09819,-205.8947,90.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.0003,-457.9161,238.321,179.851,26.504776,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,1.9413,0.893,0.0003,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.6752,575.2407,238.321,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.26285553,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,g
334.177,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,5.3233,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,488.01843,g
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,90.0,495.561,h
4.2835,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.00258173,495.561,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,-199.34885,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6341454,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.6752,-19.131416,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.6500418,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,90.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,1.7417156e-05,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-293.91885,-331.78,-205.8947,90.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,256.382,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,h
334.177,0.0,1.9413,0.893,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
334.177,0.0,5.3233,0.893,0.6752,-457.9161,238.321,179.851,90.0,275.76004,h
4.2835,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.6752,575.2407,238.321,-204.8695,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,1.2826,g
4.2835,256.3091,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.0003,575.2407,-331.78,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,g
