year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2014,10,26,23,393.41797,11.0,13.0,1020.0,cv,0.89,0.0,0.0
2013,10,4,20,151.0,13.131189,17.0,1015.0,SE,10.502597,0.0,0.0
2011,6,2,8,21.0,14.0,21.0,1012.0,NW,22.350637,0.0,0.0
2012,10,13,9,19.0,2.0,14.0,1018.0,cv,0.89,0.0,0.0
2010,1,3,16,184.39323,-9.0,-3.0,1024.0,SE,34.63424,0.0,0.0
2014,9,9,19,20.0,13.0,20.0,1010.0,NW,1.79,0.0,0.0
2012,9,10,14,141.0,19.0,27.0,1013.0,SE,3.13,0.0,0.0
2012,4,21,12,181.15709,11.0,15.0,1010.0,NE,3.58,0.0,0.0
2014,11,17,11,22.0,-10.0,9.0,1032.0,NE,8.04,0.0,0.0
2014,7,19,9,68.0,23.0,30.0,1009.0,SE,4.92,0.0,0.0
2011,9,24,13,23.0,6.0,24.0,1019.0,cv,1.79,0.0,0.0
2012,9,12,8,131.7339,19.0,20.876287,1009.0,cv,1.79,0.0,0.0
2013,6,2,7,168.56136,19.0,22.0,1003.0,cv,0.89,0.0,0.0
2011,6,14,21,167.23412,20.0,28.0,1002.0,SE,42.51958,0.0,0.0
2010,4,20,20,72.0,2.0,15.0,1015.0,SE,57.311768,0.0,0.0
2012,3,19,18,60.0,-7.0,8.0,1023.0,SE,18.332767,0.0,0.0
2013,5,25,15,90.29439,15.0,30.0,1006.0,SE,18.778326,0.0,0.0
2010,2,26,2,60.0,-8.0,1.0,1023.0,SE,11.175633,0.0,0.0
2012,6,24,20,134.89789,18.0,23.0,1004.0,SE,9.068431,0.0,0.0
2010,10,26,9,9.0,-12.0,4.0,1041.3567,NE,4.02,0.0,0.0
2010,5,8,12,162.0104,9.0,24.0,1008.0,SE,21.9,0.0,0.0
2010,1,20,1,51.0,-17.0,-6.0,1033.0,NE,4.47,0.0,0.0
2012,3,7,12,41.0,-13.0,13.0,1016.8542,NW,6.26,0.0,0.0
2010,4,12,23,79.0,0.617155,9.0,1018.0,SE,85.671616,0.0,0.0
2010,3,22,12,118.0,-6.0,9.0,1017.0,SE,11.18,0.0,0.0
2012,3,27,10,36.0,-7.0,20.0,1024.0,cv,1.78,0.0,0.0
2014,12,16,5,47.0,-14.0,-8.0,1030.0,NW,7.15,0.0,0.0
2013,11,27,4,6.2354302,-30.259663,-4.0,1028.0,NW,262.36618,0.0,0.0
2010,7,15,11,242.82242,22.0,24.0,1006.0,SE,4.92,0.0,0.0
2010,12,17,9,89.0,-14.0,-5.043576,1015.0,SE,1.79,0.0,0.0
2014,6,9,16,24.0,7.0,31.928347,1002.0,NW,36.314674,0.0,0.0
2011,6,25,20,95.0,21.0,23.0,998.0,cv,0.89,0.0,0.0
2012,3,27,19,74.0,-5.0,16.0,1020.0,SE,24.14,0.0,0.0
2012,12,10,20,134.0,-8.0,-3.0,1028.0,SE,26.265265,0.0,0.0
2012,9,6,2,80.614,15.0,18.0,1017.0,SE,5.81,0.0,0.0
2012,10,19,2,67.0,4.0,5.0,1018.0,NW,1.78,0.0,0.0
2011,2,21,21,445.4303,-4.0,0.0,1024.0,NW,2.68,0.0,0.0
2013,12,9,1,12.0,-18.0,2.0,1026.0,NW,149.20207,0.0,0.0
2012,1,8,21,128.21759,-14.0,-7.0,1031.0,NE,0.89,0.0,0.0
2012,10,11,3,84.0,4.0,7.0,1018.0,cv,2.67,0.0,0.0
2010,2,6,7,31.264141,-18.0,-5.0,1030.0,NE,5.37,0.0,0.0
2010,10,4,19,63.0,13.0,13.0,1016.0,NE,16.09,0.0,6.0
2012,5,2,5,149.83244,14.0,15.0,1010.0,cv,0.89,0.0,0.0
2013,3,20,14,70.0,-7.0,6.0,1020.0,SE,3.56,0.0,0.0
2010,11,1,23,130.5777,2.0,4.0,1024.0,NW,3.58,0.0,0.0
2010,12,3,7,383.21765,-7.0,0.0,1015.0,SE,3.13,0.0,0.0
2012,7,14,19,50.0,21.0,27.0,1002.0,SE,18.33,0.0,0.0
2012,8,8,14,59.192417,23.0,31.0,1005.0,SE,8.046282,0.0,0.0
2013,2,25,21,187.16048,-6.0,-1.0,1028.0,cv,2.23,0.0,0.0
2010,2,11,11,26.0,-21.0,-2.0,1035.0,NE,49.268463,0.0,0.0
2013,5,9,17,52.0,7.0,20.0,1008.0,SE,32.629898,0.0,0.0
2012,10,12,11,50.0,-6.0,18.0,1015.0,NW,23.68655,0.0,0.0
2013,6,14,10,124.0,16.0,27.0,1007.0,SE,52.776463,0.0,0.0
2011,8,26,19,60.0,20.0,23.0,1014.0,NW,31.294924,0.0,0.0
2012,3,30,17,9.0,-12.730465,13.0,1018.0,NW,12.881712,0.0,0.0
2012,4,14,15,59.0,-5.0,27.278275,1006.0,SE,15.206433,0.0,0.0
2011,3,22,18,20.0,-16.0,9.0,1023.0,SE,8.94,0.0,0.0
2012,4,3,19,12.0,-15.0,16.0,1013.0,NW,58.25399,0.0,0.0
2012,5,16,21,69.0,7.0,25.0,1010.0,SE,22.35021,0.0,0.0
2011,1,4,10,77.0,-15.0,-3.0,1029.0,NW,1.78,0.0,0.0
2014,12,20,18,13.0,-19.71126,0.0,1028.0,NW,265.67044,0.0,0.0
2014,1,18,18,93.718895,-19.0,2.0,1032.0,SE,13.073823,0.0,0.0
2010,10,10,0,16.0,1.0,13.0,1015.0,NW,82.0298,0.0,0.0
2010,12,21,6,166.0,-11.0,-6.0,1016.0,NE,0.89,0.0,0.0
2014,7,30,9,84.0,21.0,25.0,1006.0,SE,4.460156,0.0,0.0
2014,11,12,10,17.0,-10.0,9.0,1027.0,NW,21.90116,0.0,0.0
2011,3,13,1,34.786217,-14.0,2.0,1028.0,cv,0.89,0.0,0.0
2011,6,17,12,101.925156,18.0,30.0,999.0,SE,4.92,0.0,0.0
2012,1,31,15,126.0,-12.0,0.0,1023.0,cv,0.45,0.0,0.0
2013,12,22,3,151.0,-16.0,-10.0,1032.0,NW,6.26,0.0,0.0
2010,10,7,21,297.66202,14.0,18.0,1017.0,SE,21.01,0.0,0.0
2010,8,9,12,243.18939,22.0,27.0,1004.0,NW,3.13,0.0,0.0
2013,10,16,6,71.0,0.0,4.0,1024.0,SE,0.89,0.0,0.0
2014,11,25,21,201.94638,-1.0,1.0,1020.0,SE,0.89,0.0,0.0
2014,8,18,4,42.0,17.0,21.0,1009.0,NW,3.58,0.0,0.0
2014,9,16,11,73.00631,11.0,22.0,1019.0,cv,2.68,0.0,0.0
2014,1,9,2,34.0,-22.0,-7.0,1033.0,NW,4.92,0.0,0.0
2014,1,30,21,134.38591,-8.0,1.0,1017.0,SE,12.52,0.0,0.0
2014,12,7,17,81.0,-14.0,5.0,1027.0,cv,3.4718604,0.0,0.0
2014,9,11,12,113.0,17.0,24.0,1013.22394,SE,6.26,0.0,0.0
2011,3,20,10,60.632133,2.0,6.0,1017.0,NW,4.467877,0.0,3.0
2011,6,5,23,38.0,12.0,18.0,1007.0,cv,1.79,0.0,0.0
2011,10,11,15,78.0,11.0,22.0,1021.0,SE,1.79,0.0,0.0
2013,12,21,13,34.0,-21.0,2.0,1035.0,NE,3.13,0.0,0.0
2012,6,22,20,99.0,22.0,24.0,1001.0,NE,1.79,0.0,0.0
2014,4,25,11,166.0,9.0,22.0,1018.0,cv,2.68,0.0,0.0
2011,7,5,2,118.0,19.0,26.0,1000.0,SE,19.588114,0.0,0.0
2013,11,20,13,64.0,-12.0,13.0,1023.0,NW,3.13,0.0,0.0
2011,7,10,12,86.0,22.0,27.0,1001.0,SE,11.63,0.0,0.0
2012,6,24,1,189.0,22.0,23.0,1001.9098,SE,1.79,0.0,0.0
2011,10,11,10,81.0,9.0,20.0,1026.0,cv,1.79,0.0,0.0
2013,12,7,16,234.18576,-8.0,7.0,1019.0,cv,1.79,0.0,0.0
2011,11,18,1,213.93321,-1.0,1.0,1020.0,NW,3.1289842,0.0,0.0
2012,3,11,21,14.798769,-22.0,0.0,1034.0,NW,298.69028,0.0,0.0
2012,8,18,15,85.0,21.0,27.0,1007.0,NE,3.13,0.0,0.0
2010,2,27,1,198.91562,-6.0,-4.0,1019.0,cv,0.89,0.0,0.0
2011,4,18,19,19.0,-9.0,19.0,1015.0,NW,4.02,0.0,0.0
2013,5,11,23,95.0,4.0,20.0,996.5688,SE,12.96,0.0,0.0
2011,10,24,6,170.0,3.0,5.0,1022.0,NW,0.89,0.0,0.0
2010,11,1,0,64.0,1.0,4.0,1026.0,cv,0.89,0.0,0.0
2012,7,13,17,71.0,22.0,30.623648,1003.0,SE,13.86,0.0,0.0
2014,7,30,17,56.0,21.0,23.0,1005.0,NW,125.54041,0.0,14.968672
2012,4,1,21,46.0,-5.0,9.0,1015.0,SE,53.845856,0.0,0.0
2012,9,4,4,8.0,9.0,14.0,1015.0,NW,1.79,0.0,0.0
2014,10,9,13,358.6798,14.0,21.0,1019.0,SE,1.79,0.0,0.0
2010,3,9,12,206.0,-6.0,4.0,1013.0,NW,4.02,0.0,0.0
2011,9,4,9,104.30098,18.0,22.0,1013.0,cv,1.79,0.0,0.0
2012,7,4,20,82.0,20.353561,26.0,1001.0,cv,0.89,0.0,1.0
2014,7,2,11,112.0,23.0,27.0,1004.0,SE,52.31779,0.0,0.0
2014,5,5,5,64.0,1.0,7.0,1015.0,cv,2.23,0.0,0.0
2012,5,22,13,28.0,2.0,29.0,1011.0,SE,4.92,0.0,0.0
2011,11,30,19,72.90247,-12.0,2.0,1036.0,cv,1.79,0.0,0.0
2014,6,16,4,80.0,19.0,20.0,1005.0,cv,0.89,0.0,0.0
2012,10,11,18,159.69221,8.0,14.0,1014.0,SE,6.71,0.0,0.0
2011,12,30,16,102.31962,-11.0,3.0,1029.0,NW,53.733253,0.0,0.0
2010,4,11,11,54.0,1.0,7.0,1018.0,NW,7.15,0.0,0.0
2010,10,26,10,22.0,-7.0,3.0,1038.0,SE,0.89,0.0,0.0
2014,9,11,9,89.0,18.0,23.0,1014.0,cv,0.89,0.0,0.0
2012,12,1,12,91.930084,-15.0,-2.0,1030.1467,cv,3.13,0.0,0.0
2013,8,10,10,80.0,22.0,30.0,1005.0,NW,4.92,0.0,0.0
2014,8,16,22,89.0,19.0,24.0,1007.0,cv,0.45,0.0,0.0
2013,2,16,7,151.0,-8.0,-5.0,1022.0,NW,21.01,0.0,0.0
2011,11,25,21,248.37816,-3.0,1.0,1025.0,SE,3.58,0.0,0.0
2014,6,24,22,46.0,13.0,26.0,1005.0,SE,38.691895,0.0,0.0
2012,9,30,21,38.0,10.445216,18.0,1017.0,SE,21.906094,0.0,0.0
2011,8,5,2,172.0,23.0,24.0,1006.0,SE,2.68,0.0,0.0
2013,7,21,5,57.0,22.0,24.0,1000.0,NE,5.81,0.0,0.0
2011,3,29,20,19.0,-11.0,13.0,1022.0,NE,2.68,0.0,0.0
2010,2,8,7,83.92281,-7.0,-5.0,1027.0,NE,2.67,18.271555,0.0
2013,2,1,3,22.0,-10.0,-4.0,1026.5967,NE,7.15,0.0,0.0
2013,5,19,15,89.0,14.0,28.0,1013.0,SE,9.84,0.0,0.0
2011,7,11,11,27.0,14.0,30.0,998.0,SE,3.13,0.0,0.0
2012,11,1,15,78.0,-5.863985,15.0,1018.0,SE,11.173583,0.0,0.0
2011,4,2,22,83.0,-10.0,10.0,1027.0,cv,1.79,0.0,0.0
2011,6,6,9,101.0,17.0,26.0,1001.0,NE,3.13,0.0,0.0
2014,2,30,15,258.70477,1.0,14.559243,1015.0,SE,13.412027,0.0,0.0
2011,12,25,10,45.0,-15.0,-3.0,1035.4307,NW,9.84,0.0,0.0
2011,7,1,5,181.794,22.0,24.0,1003.0,SE,25.193254,0.0,0.0
2012,12,20,5,69.81409,-14.414163,-5.467234,1030.0,NW,9.39,0.0,0.0
2011,11,11,7,40.0,-5.0,-3.0,1019.0,NW,6.26,0.0,0.0
2014,12,25,11,18.0,-13.0,5.0,1032.0,NW,49.4334,0.0,0.0
2011,5,12,2,58.0,3.0,14.0,1012.0,SE,1.79,0.0,0.0
2011,7,5,20,77.0,19.0,26.0,1002.0,SE,18.78,0.0,0.0
2013,8,23,19,25.0,14.0,28.0,1008.0,NW,57.771492,0.0,0.0
2011,9,2,16,45.0,19.0,27.0,1010.0,SE,8.94,0.0,0.0
2013,4,22,9,149.0,6.0,11.0,1016.59015,NE,1.79,0.0,0.0
2010,1,9,10,56.0,-16.675476,-7.0,1030.0,NE,2.67,0.0,0.0
2012,10,2,17,108.91949,10.0,23.0,1013.0,SE,15.047659,0.0,0.0
2011,9,30,3,36.511078,4.0,8.0,1024.0,NW,7.15,0.0,0.0
2010,6,8,20,109.955345,16.0,25.0,1008.0,cv,3.58,0.0,0.0
2012,5,31,9,27.0,5.0,20.0,1013.0,NW,3.12,0.0,0.0
2012,1,25,11,45.0,-22.0,-5.0,1026.0,NE,25.484535,0.0,0.0
2011,2,25,5,16.0,-18.0,-8.0,1036.0,NW,9.39,0.0,0.0
2012,2,17,15,23.0,-19.0,7.0,1022.0,NW,54.371838,0.0,0.0
2014,5,10,19,47.083492,9.0,20.0,1010.0,SE,10.73,0.0,0.0
2013,6,27,7,184.0,21.0,25.0,1000.0,NE,0.89,0.0,0.0
2013,4,13,14,125.0,4.0,22.0,1004.0,SE,12.52,0.0,0.0
2013,5,26,15,117.0,16.0,21.0,1005.0,cv,0.89,0.0,0.0
2010,2,13,1,235.57751,-4.0,2.0,1018.0,SE,0.89,0.0,0.0
2013,2,13,17,248.83781,-7.0,0.0,1022.0,SE,14.31,0.0,0.0
2010,1,30,10,46.0,-20.0,3.0,1022.0,NW,79.909805,0.0,0.0
2012,2,17,11,84.0,-10.0,2.0,1027.0,NW,8.5,0.0,0.0
2011,2,20,18,139.0,-9.0,1.0,1025.0,cv,1.79,0.0,0.0
2013,4,30,23,28.0,-8.0,15.0,1015.0,cv,1.79,0.0,0.0
2013,3,25,13,56.0,-8.0,9.0,1020.0,NE,9.39,0.0,0.0
2012,10,15,12,64.0,6.0,20.0,1021.0,cv,1.79,0.0,0.0
2012,9,17,19,52.0,13.0,22.0,1013.0,SE,13.86,0.0,0.0
2014,2,9,3,269.9531,-12.0,-6.0,1033.0,NW,1.79,0.0,0.0
2013,11,26,6,13.0,-14.0,-6.0,1018.0,NW,1.79,0.0,0.0
2012,10,2,9,173.0,14.0,17.0,1014.0,SE,1.79,0.0,0.0
2012,6,19,4,39.0,12.0,23.0,1003.0,NE,12.141609,0.0,0.0
2013,7,18,19,120.95608,22.0,28.0,1003.87805,SE,19.226307,0.0,0.0
2014,3,4,22,270.59845,-5.0,2.0,1021.0,NW,7.15,0.0,0.0
2013,11,3,14,137.0,-6.0,16.0,1017.0,cv,1.78,0.0,0.0
2014,11,7,11,10.0,-8.0,11.0,1031.0,NE,5.3418818,0.0,0.0
2011,3,19,11,73.0,-6.0,8.0,1020.0,SE,8.94,0.0,0.0
2014,7,28,21,78.0,18.0,31.0,1003.0,SE,51.40247,0.0,0.0
2012,11,13,14,13.0,-19.0,6.0,1016.0,NW,172.7644,0.0,0.0
2013,8,16,16,29.0,14.0,34.0,999.0,NW,41.54546,0.0,0.0
2010,12,19,7,16.0,-21.0,-4.0,1029.0,NE,30.80109,0.0,0.0
2012,11,6,23,101.0,-5.0,2.0,1019.0,NW,10.738497,0.0,0.0
2014,5,9,20,69.0,6.0,19.0,1015.0,SE,40.34765,0.0,0.0
2013,10,1,20,38.61531,14.0,16.78721,1018.0,NW,0.89,0.0,0.0
2012,11,20,7,113.16693,-7.0,-4.0,1024.0,NW,12.07,0.0,0.0
2011,1,2,6,113.30459,-7.0,-4.0,1027.0,SE,25.920013,1.0,0.0
2013,4,26,10,111.0,-1.0,17.0,1014.0,NW,2.67,0.0,0.0
2011,6,10,20,41.0,14.0,24.0,1009.0,SE,6.26,0.0,0.0
2014,7,4,6,191.53412,22.0,24.0,1003.0,cv,0.45,0.0,0.0
2014,10,26,4,41.0,2.0,6.0,1025.495,SE,9.84,0.0,0.0
2013,5,11,1,70.37254,8.0,18.0,1012.0,SE,50.06944,0.0,0.0
2010,11,25,19,82.0,-11.0,5.0,1021.0,NW,111.8062,0.0,0.0
2010,4,13,16,94.0,-4.0,11.0,1017.0,SE,6.26,0.0,0.0
2012,6,30,21,47.0,15.0,29.0,1003.0,SE,45.60935,0.0,0.0
2010,12,17,22,15.0,-19.0,-4.0,1023.0,NW,164.84488,0.0,0.0
2014,6,9,12,66.0,14.0,27.0,1005.0,cv,1.78,0.0,0.0
2012,6,2,3,135.0,17.0,17.0,1010.0,SE,1.79,0.0,0.0
2012,6,12,15,15.531665,7.0,32.0,996.0,SE,4.02,0.0,0.0
2013,10,29,22,29.0,-7.0,10.0,1027.0,SE,6.71,0.0,0.0
2010,6,18,22,130.0,16.0,22.0,1006.0,SE,27.273798,0.0,0.0
2014,12,13,20,54.0,-16.0,-5.0,1028.0,NE,2.67,0.0,0.0
2014,12,15,16,9.135628,-20.494368,0.0,1028.0,NW,90.86694,0.0,0.0
2012,2,10,13,14.0,-24.0,1.0,1030.6108,NW,62.285515,0.0,0.0
2014,11,3,10,39.812527,-3.0,10.0,1021.13135,cv,1.79,0.0,0.0
2010,3,13,23,106.0,-8.006211,0.0,1023.0,SE,3.13,0.0,0.0
2011,7,19,13,17.0,20.0,23.0,1003.0,SE,1.79,0.0,2.3601267
2014,8,31,14,103.0,21.0,25.0,1012.0,SE,14.303314,0.0,0.0
2010,7,10,15,83.0,21.93894,25.0,1003.0,SE,25.90268,0.0,0.0
2012,4,27,22,71.0,-0.01803299,16.0,1005.9077,SE,16.09,0.0,0.0
2011,10,19,12,75.0,7.0,15.0,1025.0,NW,4.92,0.0,0.0
2012,2,28,11,188.4655,-10.0,4.538712,1021.0,cv,3.13,0.0,0.0
2013,3,17,23,172.4403,0.0,6.0,1022.0,cv,0.89,0.0,0.0
2014,10,23,23,79.47084,4.0,10.0,1020.0,SE,0.89,0.0,0.0
2011,12,17,6,138.0,-5.0,-3.0,1030.0,cv,1.78,0.0,0.0
2012,10,18,3,90.0,2.0,5.0,1017.0,NW,1.79,0.0,0.0
2013,4,27,17,76.0,0.0,22.0,1010.0,SE,25.804705,0.0,0.0
2013,8,5,15,42.63882,21.0,31.0,997.0,SE,8.05,0.0,0.0
2011,4,2,1,20.079943,-6.0,8.0,1025.0,SE,8.185081,0.0,0.0
2013,12,17,3,10.0,-19.0,-1.0,1019.0,NW,7.6,0.0,0.0
2012,2,12,0,89.47547,-6.0,-4.0,1029.0,NE,1.79,0.0,0.0
2011,1,27,22,18.0,-21.0,-4.0,1042.6521,NE,16.983137,0.0,0.0
2011,5,22,11,18.0,-2.0,23.0,1012.0,NW,40.58723,0.0,0.0
2011,11,18,15,30.0,-10.0,13.0,1018.0,cv,0.89,0.0,0.0
2011,4,28,4,100.0,0.0,11.0,1012.0,NE,2.68,0.0,0.0
2010,6,3,23,103.333015,14.0,20.0,1017.0,SE,23.24,0.0,0.0
2012,10,16,22,88.0,9.631383,14.0,1018.0,SE,15.2,0.0,0.0
2012,7,26,14,85.0,24.0,29.0,1004.0,SE,3.13,0.0,0.0
2010,12,12,15,165.0491,-7.0,0.0,1015.0,SE,5.81,0.0,0.0
2011,5,14,1,49.0,0.0,21.0,1006.9083,SE,43.36348,0.0,0.0
2014,6,21,9,47.020916,15.0,23.0,1011.0,NW,12.96,0.0,0.0
2011,6,12,7,18.0,15.0,24.0,1007.0299,SE,1.78,0.0,0.0
2011,6,19,13,172.0,17.0,31.0,997.0,SE,3.58,0.0,0.0
2013,10,1,8,82.59699,14.0,16.0,1020.0,SE,1.79,0.0,0.0
2010,9,9,0,82.0,16.0,18.0,1013.0,NW,7.872453,0.0,0.0
2012,11,1,12,64.0,-6.0,13.0,1018.0,NW,13.41,0.0,0.0
2014,1,15,5,263.34958,-12.0,-4.0,1019.0,NW,4.92,0.0,0.0
2011,9,22,4,71.0,8.0,11.0,1014.0,cv,1.79,0.0,0.0
2010,3,2,20,99.0,-11.0,3.0,1023.0,NW,4.02,0.0,0.0
2012,1,8,21,223.80522,-10.0,-5.0,1031.0,cv,3.13,0.0,0.0
2013,6,16,9,177.0,19.0,24.0,1001.0,SE,3.13,0.0,0.0
2011,1,26,7,32.0,-19.0,-6.0,1038.0,NW,21.597775,0.0,0.0
2012,12,4,16,118.0,-14.0,0.0,1020.0,SE,1.79,0.0,0.0
2013,11,16,0,149.0,-7.0,5.0,1015.0,cv,0.89,0.0,0.0
2013,4,8,20,101.938736,2.0,11.0,1006.0,NE,0.89,0.0,0.0
2012,5,13,1,42.0,2.8577633,19.0,1003.0,NW,1.79,0.0,0.0
2010,1,18,3,82.0,-12.0,-4.0,1027.0,NW,24.59,0.0,0.0
2012,8,28,10,59.0,20.0,28.398323,1007.0,cv,0.89,0.0,0.0
2012,8,30,10,191.0,22.0,27.0,1011.0,SE,1.79,0.0,0.0
2012,2,29,10,230.31311,-4.0,1.0,1024.0,NW,8.94,0.0,0.0
2011,12,25,20,235.26369,-11.0,-2.0,1035.0,cv,1.79,0.0,0.0
2014,11,19,1,345.05182,-3.0,-1.0,1025.0,NW,0.89,0.0,0.0
2013,4,22,2,77.0,-3.8187225,10.0,1017.0,NE,8.04,0.0,0.0
2012,3,26,19,142.0,-6.0,10.0,1017.0,cv,1.79,0.0,0.0
2013,11,28,0,153.0,-8.0,3.0,1016.0,NW,4.92,0.0,0.0
2012,9,3,16,10.719247,11.0,25.0,1010.0,NW,12.07,0.0,0.0
2012,3,21,12,269.01898,0.0,7.0,1020.0,cv,1.79,0.0,0.0
2014,9,3,7,59.0,18.0,20.0,1013.0,cv,1.78,0.0,0.0
2012,9,25,2,97.0,15.0,18.0,1018.0,SE,9.792014,0.0,0.0
2014,1,20,16,13.0,-23.0,5.0,1027.0,NW,61.146584,0.0,0.0
2013,10,23,10,39.0,-5.0,12.0,1025.0,NW,1.79,0.0,0.0
2012,6,18,1,143.0,17.0,24.0,1002.0,SE,1.79,0.0,0.0
2014,4,22,23,118.0,6.0,20.0,1015.0,SE,31.425354,0.0,0.0
2013,10,26,12,26.0,-8.0,16.0,1025.0,NE,19.672497,0.0,0.0
2013,10,27,22,12.0,-5.0,6.0,1029.0,NW,2.68,0.0,0.0
2012,3,4,8,93.0,-9.0,1.0,1025.0,NW,12.07,0.0,0.0
2011,3,3,4,8.0,-15.0,-2.0,1029.0,NW,144.02039,0.0,0.0
2013,8,11,21,111.0,25.0,29.812853,1006.0,SE,5.37,0.0,0.0
2013,3,12,9,52.0,-10.0,1.0,1029.0,NE,1.79,0.0,0.0
2013,9,1,3,64.0,17.0,21.0,1013.0,SE,4.02,0.0,1.0
2012,5,13,15,151.60213,13.0,24.0,1010.0,SE,44.694042,0.0,0.0
2011,6,1,9,36.0,12.0,26.0,1007.0,NW,6.242709,0.0,0.0
2014,6,7,16,16.0,12.0,29.0,1002.0,SE,5.81,0.0,0.0
2013,8,3,17,27.0,19.207645,30.0,1001.0,NW,11.18,0.0,0.0
2014,4,8,13,153.56245,4.0,22.0,1013.0,SE,3.58,0.0,0.0
2011,6,18,7,150.9729,19.0,25.0,1000.0,cv,0.89,0.0,0.0
2011,2,10,22,17.0,-18.0,-5.0,1031.0,NW,44.697655,0.0,0.0
2014,1,7,22,160.24706,-8.0,-3.0,1027.0,NW,14.30423,0.0,0.0
2012,8,2,20,29.0,23.0,27.0,1007.0,SE,20.112078,0.0,0.0
2010,5,10,19,38.0,-2.0,22.0,1005.0,SE,16.544914,0.0,0.0
2010,2,1,8,42.0,-13.0,-4.0,1027.0,NE,6.71,0.0,0.0
2013,12,4,8,53.0,-10.0,3.0,1022.0,NW,19.22,0.0,0.0
2014,3,27,12,251.2517,4.0,13.0,1012.0,NW,3.13,0.0,0.0
2012,3,31,18,55.0,5.0,8.0,1016.0,cv,1.78,0.0,4.0
2010,8,16,22,142.0,18.0,28.0,1007.0,SE,36.226383,0.0,0.0
2012,7,19,1,149.0,22.0,24.765003,1005.0,cv,1.79,0.0,0.0
2011,11,13,16,26.800322,-12.0,11.0,1019.2484,NW,34.426414,0.0,0.0
2014,8,13,6,69.0,20.0,22.0,1003.0,SE,37.219173,0.0,0.0
2014,12,28,6,267.52945,-10.0,-6.0,1023.0,NW,11.63,0.0,0.0
2010,6,17,10,27.0,16.0,19.0,1004.0,NE,1.79,0.0,2.0
2014,3,24,17,19.101175,-14.0,22.0,1014.0,NW,0.89,0.0,0.0
2010,6,25,15,135.0,15.0,30.0,1008.0,cv,1.79,0.0,0.0
2011,3,2,8,16.0,-15.0,2.0,1027.0,NW,11.18,0.0,0.0
2011,11,16,14,62.0,1.0,10.0,1026.0,SE,1.79,0.0,0.0
2010,11,1,23,47.0,0.0,7.0,1022.0,cv,0.45,0.0,0.0
2013,7,3,21,40.0,19.0,28.0,996.0,cv,0.89,0.0,0.0
2010,12,19,20,29.0,-15.0,4.0,1024.0,NW,12.060665,0.0,0.0
2013,4,11,4,8.511159,-11.0,6.0,1020.0,NW,109.053024,0.0,0.0
2013,1,10,5,30.0,-15.142914,-8.0,1028.0,NW,15.191285,0.0,0.0
2013,6,15,5,82.0,19.0,20.0,1003.0,cv,0.45,0.0,0.0
2013,11,3,9,14.0,-13.0,14.0,1028.0,cv,0.89,0.0,0.0
2013,8,30,19,161.21883,22.0,27.932285,1006.0,SE,23.241104,0.0,0.0
2011,1,27,12,14.0,-20.0,-1.0,1040.0183,NE,7.15,0.0,0.0
2012,3,16,15,280.36105,2.0,12.0,1010.0,SE,6.71,0.0,0.0
2013,9,6,22,154.0,14.0,17.0,1016.0,SE,0.89,0.0,0.0
2011,1,1,10,30.0,-14.0,-3.0,1028.0,cv,2.67,0.0,0.0
2012,11,29,4,86.0,-9.0,-5.0,1025.0,cv,0.89,0.0,0.0
2013,10,11,6,20.0,5.0,9.0,1015.0,SE,0.89,0.0,0.0
2014,8,14,2,20.0,15.0,19.0,1007.0,NE,5.81,0.0,0.0
2013,10,7,6,33.0,6.0,8.0,1020.0,cv,0.89,0.0,0.0
2011,3,14,20,24.0,-18.0,7.0,1029.0,NW,8.05,0.0,0.0
2010,8,23,18,34.0,18.0,28.0,1012.0,SE,2.68,0.0,0.0
2013,4,29,17,52.0,-14.0,23.279016,1009.6067,NW,135.83972,0.0,0.0
2014,11,1,10,26.524897,2.0,13.0,1022.0,NW,8.94,0.0,0.0
2010,4,20,14,91.0,-1.0,20.0,1017.0,SE,9.797928,0.0,0.0
2014,7,24,20,244.84097,25.762138,29.0,1002.0,SE,7.15,0.0,0.0
2012,1,10,9,17.0,-22.36604,-7.0,1040.054,NE,5.81,0.0,0.0
2010,5,22,20,69.0,8.0,24.0,1009.0,SE,25.92575,0.0,0.0
2014,11,19,3,387.32425,-3.0,2.0,1023.0,cv,1.79,0.0,0.0
2012,4,19,1,72.609055,7.0,13.158498,1015.0,SE,27.261047,0.0,0.0
2010,10,22,22,166.43237,10.0,11.0,1020.0,cv,1.79,0.0,0.0
2011,7,18,14,145.87132,23.0,32.0,1005.0,SE,3.58,0.0,0.0
2010,4,13,18,11.0,-18.0,9.0,1024.0,NW,287.38217,0.0,0.0
2011,3,6,3,57.0,-10.0,4.0,1022.0,SE,4.02,0.0,0.0
2012,7,21,3,175.3486,25.0,25.0,1004.0,SE,3.13,0.0,0.0
2011,2,28,13,96.0,-8.0,6.0,1022.0,SE,8.05,0.0,0.0
2013,4,31,23,90.0,2.0,9.0,1018.0,SE,40.142815,0.0,0.0
2010,7,29,3,166.0,24.0,27.0,998.0,SE,42.83286,0.0,0.0
2011,3,24,14,57.0,-12.0,16.0,1020.0,SE,8.94,0.0,0.0
2014,9,28,14,80.83504,15.0,22.0,1014.0,cv,1.78,0.0,0.0
2013,8,13,20,83.004036,23.0,28.0,1002.0,SE,22.347372,0.0,0.0
