CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
619.2385,Germany,Male,34.0,1.0,147793.5,2.0,1,0,198361.89,0
605.9176,France,Male,36.0,5.0,137167.64,2.0,1,1,156678.11,1
758.0668,Germany,Female,41.0,9.0,117689.7,1.0,1,0,53325.78,1
528.7952,France,Male,60.0,0.0,104396.63,1.0,1,1,152190.84,0
720.8865,Germany,Female,49.0,7.0,167085.88,1.0,1,0,92719.97,1
717.0697,France,Male,25.0,9.0,0.0,1.0,1,1,168257.02,0
521.5373,France,Female,33.0,3.0,144819.03,1.0,1,1,104507.11,0
497.41016,Germany,Female,43.0,6.0,104257.1,2.0,0,0,86523.5,1
572.70667,Germany,Male,43.0,9.0,140152.97,2.0,1,0,176599.4,0
583.30865,Germany,Male,33.95517,9.0,143384.02,1.0,1,0,140579.25,0
703.6168,France,Male,36.0,9.0,88136.16,2.0,1,0,95698.24,0
765.9608,France,Female,48.0,1.0,0.0,1.0,0,0,75640.28,1
660.32324,Germany,Male,42.0,5.0,108075.25,1.0,0,0,70123.32,1
579.1445,France,Female,74.43044,0.0,117659.625,1.0,1,1,52138.816,0
622.7854,Spain,Female,60.486767,1.0,146416.2,1.0,1,1,136518.16,0
787.56995,France,Male,32.0,10.0,118346.055,1.0,1,1,61784.152,0
636.374,Germany,Male,30.84966,4.0,144699.36,1.0,1,0,44211.996,0
678.0,Spain,Female,51.0,5.0,130552.9,1.0,1,1,175367.67,1
832.32117,France,Female,38.0,2.0,0.0,2.0,1,1,105857.89,0
556.0737,France,Male,49.325336,10.0,0.0,1.0,1,0,23739.06,0
825.4948,Spain,Female,42.0,8.0,0.0,2.0,1,0,150285.64,0
478.63763,France,Male,39.0,1.0,114432.914,2.0,1,1,105299.11,0
600.10956,France,Male,36.0,7.0,0.0,1.0,0,0,129896.375,0
619.338,France,Male,36.0,2.0,0.0,2.0,0,0,8712.361,0
637.9739,France,Female,38.0,7.0,0.0,2.0,0,0,66348.69,0
652.9328,Germany,Female,65.41279,6.0,119151.625,1.0,1,0,70243.51,1
659.9147,Spain,Male,37.0,3.0,0.0,1.0,1,0,131423.14,1
612.5055,Spain,Male,46.0,10.0,0.0,2.0,1,1,133802.66,0
801.1495,Spain,Female,45.0,2.0,0.0,2.0,0,0,71412.43,1
499.1348,France,Male,32.0,4.0,0.0,2.0,1,0,2700.8865,0
774.07477,France,Male,39.0,6.0,0.0,1.0,0,0,78821.46,1
547.27765,France,Female,33.0,8.0,0.0,2.0,0,1,68272.98,0
850.0,Germany,Female,36.0,7.0,96726.34,1.0,1,0,94634.2,0
665.71313,France,Male,27.0,2.0,147674.03,1.0,1,0,131867.64,1
602.97797,Spain,Female,61.358738,1.0,0.0,2.0,0,0,98945.086,1
709.2163,Spain,Male,34.0,9.0,139007.0,1.0,1,0,45037.797,0
604.7918,Germany,Male,42.0,8.0,146591.4,1.0,1,1,177250.52,0
655.8359,Germany,Male,36.399178,1.0,126408.2,2.0,1,0,45886.74,0
702.017,France,Female,90.30787,6.0,0.0,1.0,0,1,147450.84,0
630.869,Spain,Female,31.0,5.0,85381.08,2.0,1,1,97679.55,0
646.0,Spain,Female,27.68544,2.0,0.0,2.0,1,0,8993.865,0
603.5176,France,Male,33.0,0.0,104304.38,1.0,1,0,84306.63,0
745.2501,France,Female,56.171825,1.0,147553.83,1.0,1,1,90642.56,0
760.5916,France,Male,30.0,4.0,159833.7,2.0,0,0,82708.805,0
850.0,Germany,Female,45.071445,6.0,119524.516,2.0,1,1,71174.78,1
732.8761,France,Male,34.0,6.0,148638.39,1.0,1,0,61219.777,0
645.4955,France,Male,47.0,2.0,0.0,1.0,1,0,156134.27,1
765.95795,Spain,Female,37.0,10.0,107888.37,1.0,1,0,63005.96,0
509.17694,Germany,Male,31.0,7.0,138313.33,1.0,1,0,94383.58,0
686.4085,Germany,Male,47.0,2.0,136504.64,2.0,1,0,33269.25,0
708.5073,Spain,Male,26.98737,7.0,143262.2,2.0,1,0,96124.16,0
649.6668,France,Female,37.0,6.0,127847.23,1.0,1,0,90243.16,0
669.2625,France,Male,34.0,7.0,144823.03,1.0,1,0,162990.0,0
759.18164,Spain,Male,54.0,4.0,0.0,1.0,1,1,60761.734,0
468.38577,France,Male,51.0,2.0,0.0,1.0,1,0,39894.43,1
562.7955,Germany,Female,43.0,7.0,171045.38,1.0,1,1,198256.98,0
676.7211,France,Male,24.0,4.0,250780.06,1.0,0,1,137502.44,0
665.9084,France,Female,48.709797,6.0,0.0,1.0,0,0,194725.78,1
569.07587,Germany,Male,41.0,6.0,150178.28,2.0,1,0,170509.8,0
641.84827,Germany,Male,75.89972,1.0,149309.14,2.0,0,0,174222.86,0
648.60114,Spain,Female,40.72408,2.0,0.0,2.0,1,1,136523.88,0
619.423,France,Male,40.0,8.0,110782.86,1.0,1,0,14594.127,0
507.8657,France,Male,38.0,3.0,0.0,2.0,0,0,45874.395,0
617.2388,Germany,Female,44.0,8.0,126040.195,2.0,1,0,7111.767,1
646.0,France,Male,60.0,7.0,145156.62,2.0,1,1,62766.41,0
501.4885,France,Female,45.0,9.0,143382.84,1.0,1,0,117405.65,0
522.4423,France,Female,30.096077,8.0,0.0,2.0,0,1,157178.52,0
442.75238,Germany,Male,25.553,4.0,129715.66,1.0,1,1,77879.99,0
635.4289,Spain,Female,41.0,3.0,120855.3,2.0,1,0,21926.484,0
582.31714,Spain,Female,27.0,7.0,104052.82,1.0,1,0,79222.414,0
738.01556,France,Female,34.0,7.0,0.0,2.0,1,1,80044.19,0
713.2439,France,Female,33.0,3.0,0.0,2.0,1,0,14195.787,0
632.1794,Spain,Female,33.0,9.0,0.0,2.0,0,0,116199.29,0
589.3818,France,Female,58.0,2.0,121445.56,2.0,0,0,152915.56,0
572.6211,France,Female,51.0,9.0,0.0,3.0,1,0,146823.5,1
632.15216,France,Male,28.0,8.0,0.0,2.0,1,1,22426.73,0
685.5551,France,Female,42.0,9.0,126080.12,1.0,1,1,77909.76,0
632.0652,France,Male,34.0,6.0,145032.66,2.0,1,0,170582.28,0
792.75665,Spain,Female,53.0,0.0,116534.88,1.0,0,1,113346.3,0
549.8615,Spain,Male,40.0,4.0,0.0,1.0,0,0,96236.664,1
850.0,Germany,Female,59.0,1.0,131613.14,1.0,1,1,179945.27,1
608.8388,Spain,Male,83.45092,1.0,0.0,1.0,1,0,65809.37,0
649.11755,France,Female,39.0,1.0,96436.84,1.0,1,0,121136.29,1
625.0,Spain,Female,33.0,5.0,0.0,1.0,1,0,125323.484,0
589.2656,France,Male,51.391697,7.0,165754.92,1.0,1,1,19347.143,1
650.8909,France,Female,23.0,7.0,0.0,2.0,1,0,21725.016,0
484.44144,Spain,Male,34.0,3.0,130272.62,1.0,0,0,74882.39,0
543.15936,France,Female,30.0,7.0,134416.05,2.0,1,1,121129.19,0
628.4933,France,Male,29.0,7.0,89555.945,2.0,0,1,177750.31,0
487.62817,Germany,Male,38.0,3.0,99773.875,2.0,1,0,32331.447,1
583.75507,France,Female,42.0,2.0,0.0,2.0,0,0,38888.516,0
690.34216,Spain,Male,42.0,1.0,170563.94,1.0,1,0,9161.745,0
592.07367,Spain,Male,55.0,5.0,0.0,2.0,1,1,139028.56,0
737.784,Germany,Male,37.0,0.0,148527.58,1.0,1,0,45008.676,1
477.7928,Germany,Female,36.0,2.0,99768.39,1.0,1,0,197756.17,0
540.2333,France,Female,27.0,3.0,0.0,2.0,1,0,179158.06,0
716.85034,France,Male,35.0,5.0,130485.59,2.0,1,0,141543.38,0
617.53296,Spain,Female,39.0,3.0,114605.56,3.0,0,0,56891.848,1
610.37683,Spain,Male,31.0,1.0,0.0,1.0,1,0,27841.168,0
570.40814,Spain,Female,40.0,9.0,0.0,2.0,1,0,120384.445,0
802.61365,Germany,Female,39.0,0.0,87303.63,1.0,0,0,112362.305,0
676.9019,Germany,Male,38.575985,10.0,126582.27,2.0,1,0,187727.17,0
756.71173,Germany,Female,47.0,10.0,118736.586,1.0,1,0,113959.29,0
695.5417,Spain,Female,27.0,7.0,0.0,2.0,0,0,32964.594,0
744.112,France,Female,36.0,9.0,0.0,2.0,1,1,168802.25,0
759.32605,France,Male,34.0,2.0,94817.945,2.0,1,0,162858.34,0
593.9599,France,Female,29.0,6.0,0.0,2.0,1,1,171066.25,0
629.78656,Germany,Male,32.0,5.0,28489.316,2.0,1,0,9440.77,0
716.2777,France,Male,37.0,2.0,0.0,2.0,0,0,55983.73,0
606.33154,Spain,Male,58.0,4.0,0.0,2.0,1,0,130789.15,0
619.87616,France,Female,27.0,4.0,0.0,1.0,1,0,193111.31,0
771.8279,France,Male,27.0,6.0,0.0,2.0,0,1,128092.43,0
619.3003,Germany,Male,50.0,1.0,156570.34,3.0,0,0,156364.47,1
677.02924,Germany,Female,37.0,0.0,97392.87,1.0,1,1,151656.28,0
647.3449,Spain,Female,35.0,9.0,110507.72,1.0,1,1,105898.89,0
571.8693,Spain,Male,61.34996,1.0,137894.02,1.0,0,1,199715.84,0
563.9643,Germany,Male,49.0,10.0,107320.445,1.0,0,0,101479.49,0
810.25354,France,Male,29.0,3.0,0.0,2.0,1,0,57504.59,0
515.84796,Spain,Male,37.0,7.0,0.0,2.0,0,0,65540.9,0
584.0,Germany,Female,34.0,2.0,105410.41,2.0,1,0,119635.98,1
758.8059,France,Male,32.0,9.0,0.0,1.0,0,0,73151.74,1
659.539,France,Female,34.0,6.0,79354.35,1.0,1,0,9650.63,0
581.4313,France,Female,44.0,4.0,132957.89,4.0,1,0,152149.11,1
785.3755,Spain,Female,26.0,2.0,0.0,2.0,1,0,132228.61,0
825.63434,France,Male,53.76336,4.0,126669.88,1.0,0,0,160252.89,1
721.9669,Germany,Male,44.0,7.0,183565.48,2.0,0,1,122528.68,1
610.69794,Germany,Male,40.0,1.0,78365.05,2.0,1,0,23796.977,0
695.8945,France,Female,26.70273,2.0,0.0,2.0,1,0,147877.3,0
850.0,France,Male,43.0,4.0,143000.42,2.0,1,0,149906.28,0
597.5642,France,Male,32.0,5.0,130746.67,1.0,1,0,44430.062,0
429.95435,Germany,Female,61.0,9.0,136118.9,1.0,1,0,89183.26,1
672.73505,France,Female,20.279911,8.0,0.0,2.0,1,0,151436.47,0
775.7486,France,Female,56.155895,3.0,0.0,2.0,0,0,167389.2,1
619.1651,Germany,Male,59.0,5.0,147534.45,1.0,0,0,74287.71,0
641.0,France,Female,33.460697,3.0,0.0,1.0,1,0,42143.13,0
657.02374,France,Female,45.0,2.0,0.0,2.0,1,0,170170.56,1
664.0132,France,Female,33.0,1.0,85720.0,1.0,0,1,8260.757,0
667.63873,Spain,Male,55.0,2.0,0.0,2.0,1,0,11646.942,0
713.47614,Germany,Male,39.0,9.0,119673.94,2.0,1,0,80447.914,0
691.2604,Germany,Female,31.0,7.6693068,133531.66,1.0,1,0,31390.43,0
663.88165,France,Male,42.0,3.0,87453.164,1.0,1,0,174204.78,0
547.7117,France,Female,26.0,8.0,0.0,2.0,1,0,86038.9,0
608.0166,Germany,Female,40.0,9.0,117240.58,1.0,1,0,144863.38,1
698.269,Germany,Male,41.0,9.0,130962.73,2.0,0,0,45629.92,0
574.2177,France,Female,40.0,7.0,155423.83,1.0,1,0,183439.31,0
588.85596,Germany,Female,35.0,4.0,127080.37,1.0,0,1,182866.3,0
628.7886,Germany,Female,38.0,4.0,139758.84,2.0,1,0,104338.164,0
500.18686,Germany,Male,42.0,9.0,124083.44,2.0,1,0,130252.28,0
529.981,Germany,Female,42.344063,10.0,85993.33,2.0,0,0,94150.414,1
703.1003,Spain,Female,47.0,9.0,115261.41,1.0,1,1,119378.57,0
493.01123,France,Female,25.0,1.0,0.0,2.0,1,0,75702.6,0
571.1396,Spain,Male,42.0,6.8858576,134939.72,1.0,1,0,39076.48,0
660.69006,France,Female,63.13653,3.0,107734.42,1.0,1,1,177627.28,0
473.7684,Germany,Female,31.69376,0.0,157837.06,2.0,1,1,54916.406,0
695.44025,France,Female,41.168964,2.0,0.0,2.0,1,0,103385.555,1
586.6715,Germany,Female,34.0,3.0,95504.19,1.0,1,1,109559.47,0
626.8219,Germany,Male,63.675663,3.0,90410.84,1.0,1,1,22809.06,0
502.15878,Germany,Female,36.0,7.0,132837.39,2.0,0,0,21009.494,0
541.03876,France,Female,32.0,5.0,48176.168,1.0,1,0,129797.625,0
603.341,Spain,Male,28.259537,7.0,137705.6,1.0,1,0,128594.945,0
705.0,France,Male,37.0,1.0,0.0,2.0,1,0,109592.76,0
601.52216,Germany,Female,38.0,7.0,151978.45,2.0,1,0,189188.78,0
588.51483,Germany,Female,33.0,8.0,147548.42,1.0,1,0,121160.055,0
659.1687,Germany,Male,28.0,4.0,104450.18,1.0,1,1,56619.625,0
730.5668,Germany,Male,31.0,1.0,128912.75,1.0,1,0,174619.31,0
588.8502,Germany,Male,43.0,6.0,137886.03,2.0,1,0,100955.02,0
737.3597,France,Female,26.359392,0.0,98338.99,1.0,1,0,47943.11,0
701.67346,Germany,Female,34.0,1.0,70876.414,1.0,1,0,94049.97,0
695.0,France,Female,39.0,7.0,0.0,2.0,1,1,35449.06,0
808.5651,Spain,Female,29.0,9.0,93749.49,2.0,1,1,20047.82,0
808.5931,France,Male,34.6217,7.0,115449.33,1.0,1,0,80220.12,0
653.10767,Spain,Female,42.0,8.0,0.0,1.0,1,1,43677.527,1
826.62585,France,Female,29.982271,2.0,72957.875,1.0,0,0,137387.23,0
567.2952,Spain,Female,38.0,9.0,71692.74,1.0,1,0,162752.77,0
650.2676,Spain,Male,35.0,8.0,0.0,2.0,1,0,193051.56,0
654.73346,France,Male,29.0,6.0,0.0,2.0,0,0,155896.69,0
450.37643,Germany,Female,32.0,5.0,176715.08,3.0,1,0,45514.336,1
825.8147,France,Male,24.0,6.0,96537.82,1.0,1,0,76583.18,0
635.99945,France,Male,34.0,8.0,0.0,2.0,0,0,14302.193,0
636.92834,France,Male,31.0,8.0,84927.47,1.0,1,0,1304.6119,0
745.4692,France,Female,31.0,4.0,129232.35,2.0,1,0,171728.92,1
675.0028,France,Male,56.071255,7.0,114164.96,1.0,1,0,69715.09,1
748.16437,Germany,Female,34.0,1.0,82923.055,1.0,0,0,54205.77,0
711.8725,France,Male,29.0,2.0,115815.164,1.0,1,0,78784.0,0
668.51184,France,Female,31.0,5.0,0.0,2.0,0,0,135864.25,1
616.8422,France,Male,30.0,7.0,97342.11,1.0,1,1,75486.76,0
850.0,Spain,Female,22.0,7.0,145201.53,1.0,0,1,56498.523,0
556.11475,Spain,Female,36.0,2.0,128196.96,2.0,1,0,133118.12,1
741.5113,France,Male,45.0,6.0,122337.875,1.0,1,0,177638.11,0
789.2171,Germany,Female,25.0,3.0,80341.016,2.0,1,0,138390.58,0
679.8137,France,Male,38.0,6.0,0.0,1.0,1,1,92907.39,0
633.3777,Germany,Female,49.116573,8.0,115000.72,1.0,0,0,191585.55,1
748.6373,France,Female,37.563763,7.0,135174.72,1.0,1,0,12187.819,0
712.32263,Germany,Male,27.0,8.0,78973.445,2.0,1,1,3644.1072,0
512.1934,Spain,Male,29.0,2.0,0.0,2.0,1,1,67718.375,0
659.9538,France,Male,43.0,9.0,79658.53,1.0,1,0,130318.26,0
813.97314,France,Male,47.503544,1.0,142468.98,1.0,0,0,131174.62,0
779.1075,France,Male,42.0,9.0,0.0,2.0,0,0,78602.71,0
590.44934,France,Female,31.0,4.0,0.0,2.0,1,0,140419.69,0
803.7567,Spain,Male,41.0,2.0,150672.8,1.0,1,0,100732.61,0
774.27545,France,Female,26.0,6.0,0.0,2.0,1,0,137130.69,0
607.57654,Spain,Female,49.76634,3.0,0.0,1.0,1,0,90395.36,1
724.02905,France,Female,40.0,5.0,0.0,1.0,1,0,130381.266,0
450.70236,France,Male,55.397392,1.0,143076.1,1.0,0,1,168678.19,1
776.3179,Germany,Male,39.0,2.0,102087.87,2.0,0,0,106581.36,0
679.8975,Spain,Male,40.0,4.0,0.0,2.0,1,0,169728.56,0
688.4612,France,Female,39.0,5.0,92287.06,1.0,0,0,129590.336,0
619.4178,France,Male,44.0,7.0,109860.45,1.0,1,0,93648.19,0
660.9898,France,Female,49.0,9.0,0.0,1.0,1,1,4987.218,1
630.4432,France,Female,38.0,2.0,137534.28,1.0,1,0,171924.2,0
769.0713,Germany,Male,40.0,7.0,138874.73,2.0,1,0,96400.5,0
783.8342,Germany,Male,37.0,9.0,95214.98,2.0,0,0,83410.805,0
691.83765,Germany,Female,34.0,8.0,121975.46,2.0,1,0,91035.53,0
565.70874,Germany,Male,49.0,3.0,100069.36,1.0,1,1,143139.94,1
546.4939,Spain,Female,45.0,9.0,0.0,2.0,0,0,111210.24,1
683.0,Germany,Male,44.0,0.0,129240.266,2.0,1,1,196703.36,1
621.502,France,Female,41.0,7.0,91659.88,1.0,1,0,145075.9,0
700.8856,France,Female,61.950363,1.0,105595.59,1.0,1,1,122982.414,0
608.02344,France,Female,67.240326,1.0,0.0,1.0,1,0,21362.842,1
604.8549,Germany,Male,36.0,9.0,92621.3,1.0,1,1,61245.76,0
762.25574,Germany,Male,61.0,7.0,142964.95,2.0,1,1,177686.67,0
830.08026,France,Male,32.0,1.0,90454.14,2.0,0,0,171730.6,0
667.0,France,Female,46.0,6.0,117788.4,1.0,0,0,157438.03,0
814.0471,France,Female,33.0,4.711409,88467.51,1.0,1,0,79215.11,0
682.42236,Spain,Male,55.0,5.0,134357.44,1.0,0,0,99859.43,1
678.4629,Germany,Female,46.0,0.0,94217.71,1.0,0,0,62599.46,1
612.912,France,Female,64.19671,2.0,0.0,2.0,1,1,171224.95,1
699.42145,France,Female,24.0,4.0,156526.97,2.0,1,0,127313.01,0
458.44345,Germany,Male,34.0,9.0,143666.67,2.0,1,0,164455.48,0
624.7974,France,Female,34.0,3.2886336,0.0,1.0,1,0,47797.887,1
769.76117,Spain,Male,38.286182,8.0,166442.2,2.0,1,1,31286.664,1
815.9257,Spain,Male,32.0,7.0,0.0,2.0,1,1,189351.2,0
488.98618,France,Female,28.0,7.0,0.0,2.0,1,0,5457.5303,0
634.5271,Spain,Male,44.0,1.0,0.0,2.0,1,0,162426.62,0
641.7883,France,Female,36.0,8.0,0.0,2.0,0,1,149934.0,0
644.2662,France,Female,33.0,9.0,239318.9,1.0,1,0,34455.76,0
743.2288,France,Male,22.0,8.0,0.0,2.0,0,0,24175.852,0
691.8701,France,Male,38.0,4.0,95894.53,4.0,1,1,197194.22,1
679.4282,France,Female,32.0,2.0,0.0,1.0,1,0,41166.703,1
546.60004,France,Male,44.0,2.0,97228.46,1.0,1,1,156043.34,0
772.84094,Germany,Male,31.0,2.0,122222.3,2.0,1,1,160352.98,0
649.35364,France,Male,30.0,6.0,0.0,2.0,1,1,29259.584,0
547.6159,France,Female,34.0,8.0,0.0,2.0,1,1,137229.64,0
769.7067,Spain,Female,34.0,8.0,0.0,2.0,0,0,160297.94,0
570.0314,Germany,Female,34.0,4.0,123847.25,1.0,1,0,74095.56,0
713.1269,France,Male,47.0,9.0,0.0,2.0,0,0,77561.46,0
628.03326,France,Female,39.166622,9.0,0.0,1.0,1,0,13067.847,0
584.59674,France,Female,55.0,4.0,0.0,2.0,0,0,87038.36,1
496.22192,France,Female,41.0,4.0,0.0,2.0,1,0,32588.314,0
623.8898,Germany,Male,22.0,8.0,154363.8,2.0,1,1,53361.418,0
463.05777,France,Male,25.0,6.0,133631.12,1.0,0,0,28847.57,0
650.15594,France,Male,37.0,7.0,0.0,2.0,1,0,36092.13,0
641.0,Spain,Male,29.0,8.0,137992.22,2.0,1,1,141319.72,0
716.40295,France,Female,34.0,5.0,82402.164,1.0,1,0,184189.0,0
732.139,France,Female,30.0,4.0,0.0,2.0,1,1,20550.373,0
579.0,Germany,Male,18.340977,0.0,111022.92,1.0,1,0,150608.4,0
658.4517,France,Female,25.0,2.0,0.0,1.0,0,0,104263.01,1
466.34314,Germany,Male,19.074429,3.0,147983.8,1.0,1,0,77139.5,0
744.0556,France,Female,28.0,7.0,0.0,2.0,1,1,74590.86,0
550.56946,France,Female,57.420532,0.0,170027.97,1.0,1,1,3185.9124,0
513.6039,France,Female,35.0,4.0,149561.7,2.0,1,1,182666.33,0
734.6752,France,Female,39.0,4.0,0.0,2.0,1,0,137000.98,0
731.9216,France,Female,38.0,5.0,124274.56,2.0,1,0,120955.945,0
665.64136,Spain,Male,37.0,6.9396963,100306.17,1.0,1,1,26174.1,1
483.91345,France,Female,55.0,10.0,179207.56,2.0,0,0,108722.23,1
731.606,Spain,Female,41.0,5.0,0.0,1.0,0,0,53076.664,0
575.0228,Spain,Male,37.111813,0.0,0.0,2.0,1,0,57390.477,0
783.54614,France,Male,38.0,5.0,0.0,1.0,1,0,133341.77,1
795.786,France,Female,29.87565,2.0,121479.414,1.0,1,1,52750.23,0
846.17755,Germany,Female,28.0,3.5982876,107004.09,1.0,1,1,105543.42,0
607.8194,Spain,Female,37.0,7.0,0.0,2.0,1,0,49094.926,0
618.44183,France,Male,40.0,6.0,0.0,2.0,1,0,186440.03,0
542.6516,France,Male,20.047695,8.0,0.0,2.0,1,0,100373.46,0
656.5584,Spain,Male,44.537033,4.0,235292.77,1.0,1,0,9391.954,1
467.33344,Spain,Male,35.0,4.0,0.0,1.0,1,0,183996.58,0
662.30927,Germany,Female,57.88137,4.0,99964.52,1.0,1,0,182764.12,0
630.7872,France,Male,23.454824,10.0,91069.35,1.0,1,0,159632.88,0
674.3072,France,Female,55.0,3.0,131532.45,2.0,1,0,96718.805,1
644.7809,Spain,Male,34.0,8.0,126367.39,1.0,1,0,54438.87,0
643.7685,France,Female,50.0,3.0,119424.35,1.0,1,1,97626.58,0
775.0897,Germany,Male,67.56266,5.0,128081.87,1.0,1,0,27604.479,0
485.75546,France,Male,38.0,7.0,0.0,2.0,1,0,28895.08,0
663.5852,Spain,Male,32.0,3.0,0.0,2.0,1,0,105362.9,0
618.8688,France,Male,30.0,4.0,96131.32,2.0,1,0,46085.29,0
602.92883,France,Female,43.0,2.0,0.0,2.0,1,0,21834.287,0
593.2378,Spain,Female,65.6816,10.0,0.0,2.0,1,0,84288.94,0
679.26807,France,Female,59.414837,5.0,136427.95,1.0,0,1,25382.893,0
641.0,France,Male,29.0,6.0,0.0,2.0,1,0,181252.06,0
589.0588,Spain,Male,40.0,9.0,0.0,2.0,1,1,48918.84,0
795.8103,Germany,Female,34.0,4.0,114753.09,1.0,0,0,199819.12,0
651.0583,France,Female,28.0,5.0,86308.89,1.0,1,0,45255.637,0
695.0,Spain,Female,40.0,5.0,0.0,2.0,1,0,38348.918,0
623.76404,France,Male,38.0,4.0,0.0,2.0,1,0,130800.88,0
528.20355,Germany,Female,33.0,10.0,112072.9,2.0,1,0,173572.48,0
640.75635,France,Female,62.70109,0.0,155279.12,3.0,0,0,24884.877,1
584.0,France,Female,29.0,5.0,0.0,2.0,0,0,73852.42,0
595.73114,Spain,Male,42.0,2.0,68841.766,2.0,0,0,172986.53,0
710.0,Germany,Female,35.0,3.0,104030.58,2.0,1,1,23037.385,0
725.66205,France,Male,38.0,6.0,105527.02,2.0,0,0,134965.02,0
689.7935,Germany,Female,31.0,9.0,116438.33,1.0,1,0,141862.56,0
467.2647,France,Female,43.0,7.0,0.0,2.0,1,1,109568.336,0
756.014,France,Male,28.0,5.758896,0.0,1.0,1,0,95765.99,0
606.1823,Spain,Female,18.908121,6.0,150772.69,2.0,1,0,117592.69,0
664.81964,France,Female,48.0,0.0,0.0,2.0,0,0,1825.1,0
651.31396,Spain,Male,31.0,1.0,0.0,2.0,1,0,28202.025,0
599.7521,Spain,Male,26.0,1.0,127169.875,2.0,0,0,199926.75,0
540.2147,Spain,Male,42.71842,3.0,0.0,2.0,1,1,149029.45,0
742.99207,France,Female,31.0,8.0,116232.29,1.0,1,0,172921.81,0
772.55646,France,Female,30.856274,1.0,0.0,2.0,0,0,133473.33,0
835.6426,France,Female,43.0,9.0,107382.11,1.0,1,0,12061.171,1
454.21585,France,Female,36.0,5.0,158175.08,1.0,1,0,61053.586,0
599.8746,Germany,Male,35.0,10.0,148458.7,2.0,1,0,157836.08,0
711.3748,France,Male,44.0,2.0,0.0,2.0,1,0,146100.08,0
557.4085,Germany,Female,47.0,9.0,143590.34,1.0,0,1,150644.92,1
667.5183,Germany,Male,49.0,2.0,178205.27,2.0,1,0,92592.55,0
639.11224,Spain,Male,51.0,7.0,114361.96,1.0,1,0,41554.492,0
812.8871,Spain,Male,48.0,5.0,0.0,1.0,1,0,96723.06,1
655.0,France,Male,25.082508,2.0,0.0,1.0,1,0,173153.42,0
684.12976,Spain,Female,39.0,8.0,0.0,2.0,0,1,102254.85,0
717.48914,Spain,Male,36.0,8.0,120916.36,2.0,1,0,156683.1,1
750.02783,Germany,Female,41.0,3.0,101985.664,2.0,1,0,15.917029,1
468.61838,Spain,Female,42.0,6.0,0.0,2.0,0,1,97247.46,0
629.08594,France,Male,35.0,1.0,146306.95,2.0,0,0,78343.43,0
812.53864,France,Male,32.0,1.0,123582.78,1.0,1,0,6652.3926,0
547.5463,Germany,Female,40.0,7.0,155619.61,1.0,0,1,154789.64,0
625.3191,Spain,Male,72.72121,4.0,0.0,2.0,1,1,33144.695,0
466.75916,Germany,Female,40.0,1.0,152166.78,1.0,0,1,134934.27,0
675.88306,France,Male,66.95155,2.0,0.0,2.0,1,0,7459.6606,0
667.1371,France,Male,28.0,5.0,114403.984,1.0,1,0,159931.98,0
532.6058,Spain,Male,55.0,2.0,84092.414,1.0,0,0,135805.97,1
636.7809,Germany,Female,65.32663,7.0,101621.086,2.0,1,0,107677.766,1
665.44995,France,Male,33.0,7.0,0.0,2.0,1,1,68680.07,0
700.6469,France,Male,46.0,4.0,137789.36,1.0,1,1,30720.78,0
669.6185,France,Female,39.0,3.0,114692.15,2.0,1,0,94288.836,0
488.68753,France,Female,29.0,6.0,139990.69,2.0,0,1,81184.5,0
631.26044,Spain,Male,31.0,9.0,0.0,2.0,0,1,9595.532,0
799.91833,Spain,Male,27.0,1.0,0.0,2.0,1,1,111711.24,0
712.5102,France,Male,43.0,8.0,87505.6,1.0,1,0,7095.314,0
603.50476,Germany,Male,45.0,9.0,107627.4,1.0,1,1,193043.8,0
802.80145,France,Male,51.0,5.0,146510.25,1.0,1,0,131114.97,1
526.9262,Spain,Male,35.0,1.0,149053.23,1.0,1,0,108016.21,0
590.2902,France,Female,25.0,2.7561696,0.0,2.0,1,0,179898.14,0
766.73755,France,Male,31.0,2.0,0.0,2.0,1,0,114732.95,0
782.3974,France,Male,31.0,2.0,126610.266,1.0,0,0,104946.695,0
605.9537,Germany,Male,29.0,1.0,149184.58,2.0,1,1,46526.04,0
617.2034,France,Male,44.0,8.0,0.0,2.0,1,1,111903.805,0
505.59406,France,Female,42.6704,2.0,0.0,1.0,1,0,28393.06,0
659.11896,France,Male,65.54464,6.0,0.0,2.0,0,0,113189.336,0
592.46216,France,Male,44.0,8.0,0.0,2.0,1,0,166199.86,1
474.66855,Germany,Male,43.0,4.0,198759.44,1.0,1,0,138623.95,0
626.20447,France,Male,38.0,6.0,193337.23,1.0,1,1,143399.22,0
716.472,France,Male,30.0,1.0,0.0,2.0,0,0,44882.082,0
605.1415,Germany,Male,42.0,10.0,123095.92,2.0,1,1,196293.48,0
850.0,Spain,Male,40.0,9.0,107867.76,1.0,1,0,109245.836,0
695.0,Spain,Male,33.0,7.0,153861.27,1.0,1,0,198739.5,0
629.33765,Spain,Male,28.09303,0.0,79597.99,1.0,1,1,118013.12,0
671.8327,Germany,Female,32.0,1.0,131665.97,2.0,1,0,193818.83,0
581.4959,Germany,Male,40.0,5.0,132622.67,1.0,0,0,180783.48,0
608.0,Germany,Female,44.0,8.0,120090.45,1.0,0,0,157056.58,1
