LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
160000.0,2,2,2,28.0,0,0,0,0,0,0,55430.51,51344.8,49222.38,45862.965,39100.32,38343.305,2822.9355,2351.6155,2000.0,1859.9939,1560.1228,1391.491,0
300000.0,2,2,2,36.0,-1,2,-1,-1,-1,-1,2455.68,3866.4663,2952.9858,2406.654,2990.4097,5603.2124,2001.1104,4000.0,2458.0022,3500.0,4041.9917,3114.2646,0
50000.0,2,2,1,27.0,-1,0,0,0,0,0,31032.047,32157.684,32158.344,29726.72,28679.674,29196.537,1841.5105,2000.0,1500.0,1420.5964,1732.3298,1500.0,0
215036.19,2,1,2,36.0,-1,-1,-1,-1,-1,-1,6179.9897,4539.7886,5565.274,7370.662,6050.2026,7706.889,4398.0054,5000.0,5291.096,5000.0,6234.537,3000.0,0
50000.0,2,2,2,38.0,0,0,0,0,0,0,38353.242,38356.027,34611.9,31210.475,29285.148,29327.791,2000.0,1841.9192,1500.0,1225.3966,1150.9686,1209.7866,0
50000.0,2,2,2,24.0,0,0,0,0,0,2,30323.56,29897.424,29600.236,28608.299,29152.338,29595.314,1800.0,2000.0,1700.0,1800.0,1000.0,1144.4756,0
150000.0,2,2,2,31.0,0,0,0,0,0,0,99090.734,98403.46,94977.29,91098.48,85264.664,82930.95,3660.0813,3512.1614,2952.7288,2721.531,3000.0,2497.5754,0
140000.0,2,2,1,32.0,0,0,0,0,0,0,51082.605,50559.613,49728.473,48491.574,46122.71,46883.152,2605.8213,2502.9092,2000.0,2000.0,2000.0,2397.6743,0
70000.0,1,1,2,30.0,0,0,0,0,0,0,50164.406,49786.844,48740.78,47760.6,41882.11,43280.363,2262.004,2126.05,2000.0,1700.0,1642.9646,1708.0117,0
350000.0,1,1,2,35.0,0,0,0,0,0,0,86701.516,84161.19,90012.93,89977.53,86817.29,85155.94,5000.0,7041.077,6279.1274,4729.057,4549.5005,5000.0,0
50000.0,1,2,2,33.0,0,0,0,0,0,0,44605.95,43428.28,39437.49,36046.074,31175.248,32694.428,2453.071,2200.0,1926.7854,1700.0,1500.0,2000.0,1
90000.0,1,3,1,38.0,-1,0,0,0,0,0,71714.81,71767.73,69243.17,64466.508,59962.902,58252.65,3000.0,3438.3008,3000.0,2551.3892,2255.3794,2000.0,0
50000.0,1,2,1,39.0,0,0,0,0,0,0,48122.586,46371.27,40744.918,37105.793,31104.969,32361.879,2005.6979,2000.0,2000.0,1700.0,1406.4501,1787.7604,0
200000.0,2,1,2,29.0,-1,-1,-1,-1,-1,-1,2947.0176,2215.3,1648.5336,3175.67,2401.7822,2798.0974,2022.5938,1679.2252,3000.0,2312.1267,2500.0,2000.0,0
200000.0,2,1,1,38.0,-1,-1,-2,-2,-2,-2,2185.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,1,1,36.0,-1,-1,-1,0,0,-1,1194.4237,0.0,1000.87775,2506.8826,2506.3972,1090.4457,0.0,1600.0,1010.9223,1000.0,982.61523,1800.0,1
120000.0,2,2,2,26.0,0,0,0,0,0,0,42723.37,39567.91,38037.176,35603.598,31677.277,31712.879,2000.0,2000.0,2000.0,1539.9469,1535.0865,1604.7058,0
20000.0,2,1,3,34.0,3,0,0,0,0,0,14740.718,14973.084,15168.958,14472.806,14452.499,13438.667,1429.1151,1230.8583,1000.0,770.05457,1000.0,0.0,1
80000.0,2,2,1,41.0,1,2,0,0,0,0,54718.754,51594.86,50338.76,48430.617,47713.25,47684.2,1500.0,2570.7744,2000.3115,2000.0,2200.0,1703.7604,0
80000.0,1,2,1,27.0,2,0,0,0,0,0,49451.453,50043.695,48373.53,44922.766,42637.438,43662.477,2090.7163,2400.0,2000.0,2000.0,1882.4824,1750.8169,1
190000.0,2,3,1,35.0,-1,-1,-1,-1,0,0,2511.9077,3953.4353,5802.123,15773.611,17168.244,16810.256,3826.9236,3596.2021,10294.55,3000.0,3000.0,2000.0,0
60000.0,2,3,2,29.0,0,0,0,0,0,0,48745.03,48928.58,48092.793,45234.05,42910.07,44625.09,2104.2285,2006.3872,2000.0,2000.0,2000.0,1500.0,0
50000.0,2,2,1,33.0,0,0,0,0,0,0,25696.254,27184.436,25400.502,23293.043,20974.104,20044.885,1800.0,1818.4305,1223.5609,1000.0,1000.0,1073.4866,0
10000.0,1,3,1,79.0,0,1,0,0,-1,-2,-165580.0,983931.0,1664089.0,891586.0,927171.0,961664.0,873552.0,1684259.0,896040.0,621000.0,0.0,528666.0,0
140000.0,1,2,2,41.0,0,0,0,0,0,0,56189.926,53675.94,50325.38,50120.312,48148.348,48895.71,2500.0,2721.4724,2253.6458,2120.68,2000.2206,2000.0,1
50000.0,1,2,2,33.0,0,0,0,0,0,0,48632.633,45851.535,40766.457,36456.137,30200.338,30842.234,2046.8735,2000.0,1899.4594,1480.1749,1500.0,1293.8674,0
270000.0,1,1,2,34.0,-1,-1,-1,-1,-1,-1,3461.928,3637.5095,4393.1626,5184.8394,5228.4556,4144.0537,3621.6016,4592.0205,5045.552,5000.0,3692.2021,2407.3652,0
100000.0,2,1,1,31.0,0,0,0,0,0,0,49408.79,48341.188,47344.05,44324.105,40435.156,39019.49,3000.0,2735.3237,2586.2236,2003.942,2000.0,2110.0552,0
20000.0,1,2,1,34.0,0,0,0,0,0,0,13437.396,13412.667,14191.956,14181.478,12697.069,11844.1,1139.093,1300.0,860.8379,604.9654,486.21732,548.04504,0
100000.0,2,2,1,29.0,0,0,0,0,0,0,52230.324,51769.086,50285.906,48368.016,46570.586,45609.504,2999.917,2600.4602,2000.0,2000.0,2410.3591,2000.0,0
50000.0,1,2,2,27.0,0,0,0,0,0,0,40431.64,38068.434,34792.492,32411.947,29941.135,29242.285,2007.0795,2000.0,1890.0182,1500.0,1611.0908,1461.1421,0
180000.0,1,1,1,39.0,-1,-1,-1,-1,0,-1,5615.2935,3445.516,3319.6772,4764.57,5969.7104,3885.5022,3569.1973,3032.9758,3132.4016,2500.0,3000.0,2000.0,0
100000.0,2,2,1,34.0,-1,-1,-1,-1,-1,-1,2441.1318,1539.424,2226.6067,3427.6838,2071.3147,2519.0977,1709.3821,2000.0,3920.1704,2063.6287,2324.6438,3000.0,0
250000.0,2,1,1,36.0,1,-2,-2,-2,-2,0,1858.4086,0.0,4326.8374,5203.9395,4190.071,4424.858,0.0,3700.0,3561.3652,2667.7043,1599.2485,3000.0,0
68038.88,1,3,2,39.08093,0,0,0,0,0,0,48975.934,48155.105,47604.22,44964.56,42032.957,43535.055,2127.696,2500.0,1800.0,2000.0,2022.9747,2000.0,0
50000.0,1,2,2,29.0,2,2,2,2,2,0,44950.902,47361.14,46274.41,44951.965,40184.707,39470.605,2603.8457,1591.4178,2000.0,1301.9849,2000.0,2000.0,1
100000.0,2,3,2,36.0,0,0,0,0,0,0,68949.695,64025.03,53852.75,48860.258,44059.785,42172.336,3000.0,3000.0,2006.1178,1785.0531,1500.0,1769.1536,0
80000.0,2,3,1,49.0,0,0,0,0,0,0,59196.797,58367.84,56486.367,52328.375,49542.98,49004.484,2880.5828,2912.7908,2604.5107,2212.4324,2000.0,2289.765,0
90000.0,1,2,2,40.0,0,0,0,0,0,0,21338.26,20733.957,20157.121,19558.348,19149.174,19061.127,1722.0896,1781.7933,1007.9927,862.14935,1000.0,1500.0,0
150000.0,2,3,1,30.0,0,0,0,0,0,0,36718.996,35601.23,29700.6,27534.625,23192.172,21934.766,2000.0,1778.644,1500.0,1000.0,1000.0,1047.8309,0
110000.0,1,2,1,41.0,0,0,0,0,2,0,78846.7,79514.03,78372.914,80018.14,72964.95,75462.19,3891.9624,3609.0696,3526.3154,2858.1653,2502.0437,3000.0,1
90000.0,2,2,2,28.0,0,0,0,0,0,0,71100.2,71236.14,68584.89,66264.06,60722.496,60477.293,3091.8755,3000.0,2709.742,2302.8347,2139.4883,2429.9905,0
80000.0,2,2,2,26.0,0,0,0,0,0,0,58087.473,58472.305,56307.633,54005.082,50628.164,50151.547,3000.0,3015.0881,2385.0073,2084.3596,2070.8716,2500.0,0
50000.0,2,2,2,33.0,0,0,0,0,0,0,44256.715,44329.793,42898.55,41394.06,37886.066,39552.145,2574.119,2100.0,2004.0155,2002.2421,2269.2417,1800.5332,0
150000.0,2,2,2,29.0,0,0,0,0,0,0,102142.24,101206.95,97520.07,94167.93,88122.414,88638.375,4500.0,4217.0107,3810.9675,3200.0,3090.213,2699.5066,0
50000.0,2,2,1,44.0,2,0,0,0,0,0,48814.855,49225.273,47517.41,44727.49,42268.277,43472.14,2500.0,2500.0,2000.0,1774.9332,1762.2532,1500.0,1
80000.0,2,2,1,42.0,0,0,0,0,0,0,74352.02,71319.77,70336.3,64275.668,58078.19,56885.918,3011.3245,3409.3582,2500.0,2000.0,2081.8767,2782.3135,0
100000.0,2,2,2,27.0,0,0,0,0,0,0,79073.42,78629.37,76136.38,74073.32,69251.26,66403.414,3703.6157,3973.6287,2500.0,2910.684,2500.0,2500.0,0
120000.0,2,2,1,30.0,0,2,0,0,0,0,7911.799,8110.168,8174.82,9511.833,9176.186,9102.332,20.732489,1400.3688,1600.0,1000.0,936.85913,684.6593,0
50000.0,2,3,2,35.0,0,0,0,0,0,0,23727.158,24191.04,23449.018,22189.441,20293.31,22483.668,1564.8457,1664.9963,1200.5525,1014.8839,1000.0,1007.3076,0
50000.0,1,1,2,27.0,0,0,0,0,0,0,47769.66,46425.875,44166.4,40008.547,34157.688,32281.17,2282.0059,2200.0,1900.0,1637.9661,1600.0,1430.1472,0
260000.0,2,2,2,30.0,-1,0,0,0,-1,0,42722.35,48787.05,34768.793,28018.344,23587.633,27252.06,8659.674,4000.0,3000.0,5814.2935,2694.682,4000.0,0
90000.0,2,2,2,29.0,2,2,2,2,2,2,65961.44,71579.48,69235.83,69734.2,69809.766,73975.23,3796.368,2603.0298,2000.0,2124.8323,2394.3235,2000.0,1
50000.0,2,2,2,24.0,0,0,0,0,0,0,25160.576,24452.223,22527.463,21330.67,19592.842,19567.436,1700.0,1648.1738,1454.9946,1000.0,1000.0,1356.3435,0
200000.0,2,2,1,35.0,-1,-1,-1,-1,-1,-1,2500.2039,3338.5981,2521.9502,2819.2468,2483.338,2579.3225,4000.0,3000.3696,3000.0,3000.0,3000.0,4683.2734,1
170000.0,2,2,2,29.0,0,0,0,0,0,0,28100.258,28022.793,27787.053,27166.89,27459.705,27125.512,2000.0,2000.0,1500.0,1600.0,2000.0,1670.7672,0
260000.0,2,2,1,36.0,-1,-1,-1,-1,-1,0,2923.6196,2305.0923,3671.8147,3001.0085,5007.7236,7844.061,2164.781,4000.0,4000.0,5000.0,2555.314,2300.0,0
90000.0,2,2,1,34.0,0,0,0,0,0,0,73237.336,70724.766,66800.67,61129.63,55170.96,53156.793,3032.2332,3018.7297,2700.888,2295.7043,2000.0,2500.0,0
80000.0,1,1,2,34.0,0,0,2,0,0,0,50847.438,51162.688,52140.754,50339.254,48170.543,46573.55,3260.8801,1500.0,2297.488,2000.0,2000.0,2000.0,1
170000.0,1,1,1,34.0,0,0,0,0,0,0,77433.57,74980.22,71821.32,70015.625,66998.766,65328.965,4588.49,4106.6865,4210.5625,4000.0,3998.4204,2500.0,0
89545.266,2,1,2,32.0,0,0,0,0,0,0,60672.457,58314.28,57928.727,56589.38,51648.746,52554.195,3000.0,2600.0,2715.3772,2076.3298,2000.0,2000.0,1
80000.0,1,1,1,37.0,0,0,0,0,0,0,27179.762,27325.61,26321.682,25956.62,25142.768,25067.11,1933.6309,1700.0,1312.1375,1098.6375,1072.8802,1179.8464,0
70000.0,2,2,1,33.0,0,0,0,0,0,0,57934.934,59667.035,58276.605,57335.3,53570.65,54910.508,2538.0723,2501.9768,2066.6316,2489.959,2500.0,2838.7668,0
130000.0,2,1,2,28.0,0,0,0,0,0,0,79689.54,73920.24,68680.93,64562.17,59895.227,56506.7,3128.3398,3208.9644,3000.0,2369.4211,2101.7092,2000.0,0
50000.0,1,3,2,39.0,0,0,0,0,0,0,30153.582,30339.143,28611.605,27767.607,25767.502,26471.135,1960.4558,1700.0,1531.3821,1044.7808,1098.6621,687.59283,1
160000.0,1,1,1,44.0,0,0,0,0,0,0,33878.785,32206.115,30267.355,29874.7,29288.215,29890.17,2100.0,2000.0,1600.0,1753.799,1700.0,1824.7782,0
50000.0,2,2,2,35.0,0,0,0,0,0,0,47000.332,45445.85,43418.87,38845.836,33088.54,30507.225,2090.9268,2228.8257,2000.0,1676.7423,1500.0,1678.3615,0
120000.0,1,2,2,28.0,0,0,0,0,0,-1,46288.52,45263.33,35136.13,29862.271,26209.654,19511.244,2000.0,2000.0,2191.3381,2296.8235,3500.0,2000.0,0
300000.0,2,1,1,36.0,1,-1,-1,-1,-1,-1,386.47128,1789.0872,1646.4423,1641.7262,1062.3984,2328.8855,1865.0627,1754.6483,1631.7339,1500.0,2785.698,2671.7751,0
99028.71,2,3,2,24.0,0,0,0,0,0,0,28840.33,28339.682,27583.262,26704.025,24627.395,22772.547,1836.686,1700.1813,1200.0,1000.0,1326.1263,1260.2438,0
140000.0,2,2,1,39.0,1,2,2,2,2,2,99366.08,98255.34,100119.38,98528.23,102085.63,105228.08,4000.0,3717.0938,3000.0,3385.8538,3000.0,3500.0,0
30000.0,1,1,2,23.0,1,2,2,0,0,2,20465.535,21760.275,20722.031,19362.209,19771.914,20466.826,1462.1117,1044.8085,995.0595,1636.5287,1000.0,1132.6019,0
80000.0,1,2,2,31.0,0,0,0,0,0,0,62040.05,64460.977,56088.13,52302.434,47934.52,47030.66,3000.0,2500.0,2232.0334,2063.0457,2000.0,2000.0,1
120165.96,2,2,2,29.0,0,-1,-1,-1,-1,-1,7876.7646,1501.6815,3638.6619,3665.5881,3645.5396,4614.907,1645.3688,4000.0,3000.0,3000.0,3198.0059,2500.0,0
50000.0,1,1,2,30.0,2,3,2,4,5,4,13792.206,16222.373,14839.554,15091.32,12564.521,16732.89,2676.667,1600.0,2000.0,1500.0,1500.0,1000.0,0
130000.0,2,2,1,35.0,0,0,0,0,0,0,72188.78,64866.734,58188.55,54151.293,49095.414,49747.71,3000.0,2607.3953,2293.224,2500.0,2818.2048,2162.4019,0
50000.0,2,2,2,38.0,0,0,0,0,0,0,19601.818,19480.404,18703.613,19034.887,18460.895,18622.193,1600.0,1600.0,1312.2555,1000.0,1046.756,1200.0,0
100000.0,1,2,1,42.0,0,0,0,0,-1,0,48085.285,49615.723,44875.473,40892.49,35376.863,40662.492,4000.0,3128.6208,3019.1284,6213.035,3476.0862,3000.0,0
80000.0,2,2,2,33.0,0,0,0,0,0,0,54944.766,54809.66,50872.48,49131.383,46949.977,44717.035,2500.0,3001.3982,2391.9844,2000.0,2000.0,2000.0,0
50000.0,1,2,1,31.0,0,0,0,0,0,0,47010.266,46179.137,43549.22,40990.67,34153.766,34817.29,2110.1953,2037.4033,1696.5822,1308.9662,1220.4241,1953.7767,0
60000.0,2,2,1,32.0,0,0,0,0,0,0,49321.684,49337.875,47901.566,45659.562,42870.223,43167.727,2329.8352,2191.6616,2000.0,2000.0,1841.6968,2000.0,0
170000.0,2,2,1,32.0,0,0,0,0,-1,0,16936.73,19200.146,10995.109,7721.495,8611.099,10531.944,6068.9224,2147.5679,2000.0,8030.3184,3079.7107,6000.0,1
140000.0,2,2,1,35.0,0,0,0,0,0,0,53614.906,51433.51,51285.684,49824.06,48116.8,47971.17,2844.5007,2898.8577,3000.0,2001.5577,2019.8623,2115.3801,0
160000.0,2,3,2,33.0,0,0,0,0,0,0,90717.31,85852.93,81502.27,79083.35,76760.484,76764.87,3037.8186,3535.2944,3097.9924,3030.7063,3000.0,2443.3096,0
243648.05,1,1,1,39.0,-1,-1,-1,-1,-1,-1,868.6172,663.168,578.75323,608.9795,604.0723,604.54,1000.0,1000.0,582.00793,608.1147,708.9407,546.40704,1
130000.0,1,2,2,32.0,0,0,0,0,0,0,78596.28,78392.61,74773.086,74005.29,71431.766,70213.73,3100.0,3000.0,2398.8645,2500.0,2399.4114,2705.5205,1
60000.0,2,2,2,35.0,0,0,0,0,0,0,42634.18,39827.15,35478.87,31344.72,29444.096,29366.684,2000.0,2000.0,1828.0026,1500.0,1919.7043,1167.9891,0
50000.0,1,2,2,28.0,0,0,0,0,0,0,48109.77,47684.973,45411.094,40760.773,34030.492,34842.14,2302.5603,2200.0,1770.4684,1488.3125,1462.5742,1662.9989,0
325525.75,2,1,2,26.0,0,0,0,0,0,0,32390.719,33490.6,34809.64,32305.193,29208.484,28429.883,5000.0,5305.411,4644.2954,3200.0,3000.0,3000.0,0
90000.0,2,2,1,35.0,0,0,0,0,0,0,26765.889,27119.984,26184.887,24721.533,22899.979,23727.127,1806.1975,1889.9761,1389.1654,1000.0,1174.8364,1201.4218,0
80000.0,1,1,2,35.0,0,0,0,0,0,0,59279.887,57493.117,54063.887,51100.316,48306.273,48289.836,3000.0,2862.2405,2000.0,2000.0,2118.972,2000.0,0
80000.0,1,1,2,34.0,0,0,0,0,0,0,50816.527,49648.4,48697.062,46621.203,42621.62,41179.125,2365.6606,2600.0,2000.0,1885.6147,1585.7947,2000.0,0
80000.0,2,1,2,29.0,0,0,0,0,0,0,12755.822,12783.806,12983.043,13754.689,14269.129,14026.38,1400.0,1300.0,1082.5885,851.9365,1003.4951,775.4004,0
1000000.0,2,1,1,79.0,1,2,0,-2,4,3,964511.0,983931.0,1664089.0,891586.0,927171.0,961664.0,873552.0,0.0,0.0,621000.0,426529.0,528666.0,1
200000.0,2,1,2,33.0,0,0,0,0,0,0,117366.25,118662.25,112662.87,111507.24,102844.08,102092.195,4510.9204,4202.4355,3812.7744,3612.7673,3886.7,3000.0,0
40000.0,2,3,2,34.0,0,0,0,0,0,0,27943.477,27560.611,26607.201,24577.19,21302.01,22257.1,1800.0,1601.8217,1500.0,1158.0945,1200.0,1285.2307,0
60000.0,2,1,2,26.487251,0,0,0,0,0,0,37262.055,37056.938,35040.637,32415.318,30453.584,30671.41,2008.889,2000.0,1709.008,1497.725,1518.1486,1798.8938,0
150000.0,1,3,1,49.0,0,0,0,0,0,0,83874.36,84498.07,79952.38,79143.48,74284.32,69614.92,4000.0,4089.723,4000.0,3011.7424,3000.0,3000.0,0
50000.0,2,2,1,43.0,0,0,0,0,0,0,28473.31,28389.799,28179.135,27291.994,25633.695,25565.7,1700.0,1780.2157,1300.0,1113.5565,1113.5758,1290.3873,0
210000.0,2,1,2,37.0,-1,-1,-1,-1,-1,-1,3586.1226,3125.0967,2351.292,2564.6692,3135.5532,2551.2166,3000.0,2131.1775,2000.0,3699.3362,2008.112,2600.0,0
300000.0,2,1,2,33.0,0,0,0,0,0,0,120528.81,116440.74,118409.875,117210.36,117242.33,114175.46,5000.0,5243.868,5096.1904,5000.0,4511.356,5257.0596,0
50000.0,1,1,1,46.0,0,0,0,0,0,0,44368.652,42248.39,37961.812,34588.52,30739.188,31080.0,2032.0892,2000.0,1545.7002,1304.8403,1401.4954,1000.0,0
60000.0,2,1,1,32.0,0,0,0,0,0,0,48634.164,48436.566,46971.55,44023.59,42954.84,45049.758,2286.3933,2387.0178,2000.0,2000.0,2085.7566,2500.0,0
80000.0,2,2,2,25.0,0,0,0,0,0,0,55621.426,50850.746,50832.98,50248.586,49373.152,47894.742,2448.1602,2673.3242,2300.0,2112.8967,2133.6663,2000.0,0
90000.0,2,3,2,35.0,0,0,0,0,0,0,49829.883,48958.9,48644.445,47752.426,44303.418,45086.484,2100.0,2500.0,2102.4805,2000.0,2000.0,2000.0,0
120000.0,1,2,1,43.0,0,0,0,0,0,0,66770.7,62963.715,55755.383,49572.363,45812.29,43342.152,2707.3506,2564.0754,1961.4276,1500.7076,1533.9684,1525.8954,0
220000.0,2,1,1,37.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,2,2,1,34.0,0,0,0,0,0,0,50807.746,50748.984,50450.03,48845.598,47208.914,46710.035,3000.0,2937.73,3000.0,2100.0,2399.6023,2294.7603,0
60000.0,1,2,2,26.0,2,0,0,0,0,0,53461.76,50575.383,48877.043,45762.277,41090.207,39815.97,2905.2805,3000.0,2000.0,1600.9539,1865.6505,2563.8044,0
50000.0,1,2,3,29.0,0,0,0,0,0,0,34641.758,33727.39,30371.074,29599.361,29333.143,29706.814,2000.0,2000.0,1500.0,1498.3363,1793.8771,1534.4633,0
140000.0,1,1,1,30.0,-1,-1,-1,-1,-1,-1,1064.455,501.4931,691.5968,739.2379,712.65906,1077.8666,729.9301,1000.0,920.7537,750.55493,1068.5483,0.0,0
50000.0,1,2,2,29.0,0,0,0,0,0,0,34936.38,35470.336,32121.627,30429.64,28865.33,29650.041,2000.0,2000.0,1500.0,1685.5142,1596.2863,2000.0,1
60000.0,2,3,1,34.0,0,0,0,0,0,0,49561.8,49346.145,47364.49,42762.445,38325.66,39268.656,2500.0,2037.2628,2000.0,1600.355,1603.4371,2000.0,0
210000.0,2,2,1,34.0,-1,-1,-1,0,0,0,1885.8306,1471.2174,3831.0686,6013.1587,4835.939,4016.585,1432.1603,3500.0,2000.0,1000.0,1000.0,1100.8093,0
110000.0,1,1,1,42.0,0,0,0,0,0,0,73134.67,69334.02,66418.555,65131.836,60502.254,60597.938,3172.5706,3728.4187,3000.0,2826.7202,2944.9263,2962.8235,0
80000.0,1,1,1,31.0,0,0,0,0,0,0,46121.812,44368.66,42768.785,41438.914,36036.96,35353.41,2108.0737,3000.0,3000.0,2193.6204,2000.0,2000.0,0
70000.0,1,2,2,35.0,-1,-1,-1,-1,-1,-1,1056.2867,1676.268,1250.5261,1868.2269,1964.9124,1923.6508,1838.935,1568.9604,2000.0,2317.0415,2000.0,2000.0,0
50000.0,2,2,2,32.0,0,0,0,0,0,0,28363.404,28455.56,27551.975,25658.918,23695.23,22128.432,1800.0,1772.9913,1300.5312,1002.25085,1000.0,1034.5488,0
260000.0,2,3,1,34.0,-1,-1,-1,-1,-1,-1,5702.608,3009.0444,4924.226,3827.1316,2620.025,3170.7173,3001.8396,5112.3115,3000.4985,3417.26,3000.0,3009.1985,0
150000.0,2,2,1,29.0,0,0,0,0,0,0,47034.504,47104.42,46304.402,43519.543,38209.098,39145.652,2174.7173,2201.495,2000.0,1804.923,2000.0,1954.4056,0
190000.0,1,1,2,30.731907,0,0,0,0,0,0,109392.35,106992.87,103825.41,103709.15,102742.55,104718.234,5000.0,5000.0,4935.1304,4308.0757,5000.0,4301.59,1
140000.0,2,2,1,34.0,-2,-2,-2,-2,-2,-2,1884.9219,780.0,1618.2059,1601.0015,1266.0677,2088.1206,1227.1844,1800.0,2095.5415,1700.0,2428.7615,2300.0,0
170000.0,2,2,1,31.475098,0,0,0,0,0,0,64586.6,60332.54,52046.594,50821.656,47384.207,46250.914,3787.209,3459.035,3992.3936,3000.0,2693.0457,3200.0,0
1000000.0,1,1,1,77.125175,-2,-1,-2,-1,-1,0,205609.73,320849.56,218151.22,422059.72,927171.0,960871.44,873552.0,1684259.0,896040.0,621000.0,0.0,528666.0,0
10000.0,1,2,2,21.0,2,1,2,2,2,0,-165580.0,-69777.0,1664089.0,891586.0,927171.0,-339603.0,0.0,1684259.0,0.0,0.0,0.0,0.0,1
120000.0,2,1,2,25.0,0,0,0,0,0,0,60498.008,59025.08,56594.805,57290.168,52876.637,52381.254,3213.9507,3004.152,3000.0,2613.7031,3000.0,2965.7312,0
180000.0,1,1,2,31.0,-1,-1,-1,-1,-1,-1,2544.6638,4076.621,2177.9888,2488.4858,2308.4717,1593.4187,4056.3477,2259.6113,2659.8464,3000.0,1700.0,3051.9326,0
85544.1,2,1,2,29.0,0,0,0,0,0,0,45731.914,43628.074,42127.363,39207.168,36122.76,35424.582,2306.5762,2369.4578,2295.6318,2000.0,1999.6119,2005.762,0
50000.0,2,3,1,39.0,0,0,0,0,0,0,43733.31,43950.965,40210.133,33402.723,29130.713,28751.932,2145.3474,2140.5513,2000.0,1054.7466,1000.0,1402.1887,0
250000.0,2,2,1,36.0,-1,-1,-1,0,-1,-1,3368.058,6202.3394,7661.9595,5504.359,1331.7283,1910.2949,5353.9634,7000.0,1762.2579,1099.3448,1500.0,3000.0,0
100000.0,2,2,2,28.0,0,0,0,0,0,0,22163.19,20992.963,19644.33,19562.795,19369.924,18725.998,1711.7415,1614.9148,1151.4739,1026.4059,1296.5286,1200.349,0
60000.0,1,2,2,29.0,0,0,0,0,0,0,47140.957,44365.504,37061.06,32404.97,29564.027,27941.758,2000.0,1801.0298,1500.0,1300.0,1000.0,1026.8854,0
170000.0,1,1,2,35.0,0,0,0,0,0,0,34878.45,33085.77,31957.49,30656.658,29516.955,29510.797,2114.6458,2000.0,2000.0,2000.0,2000.0,1999.8832,0
150000.0,2,2,1,34.0,0,0,2,0,0,0,11936.297,13838.107,14425.532,13891.335,14417.504,14253.291,1881.6869,389.2453,1016.0624,726.84863,735.451,780.0,0
210000.0,2,1,2,31.0,-2,-2,-2,-2,-2,-2,1994.969,1815.9401,4720.535,5775.612,3137.911,4252.402,2100.0,4773.5093,4945.0693,3000.0,3823.5996,2716.1414,0
170000.0,2,3,2,41.0,-1,-1,-1,-1,-1,-1,542.9686,685.4633,634.48047,0.0,676.27606,1315.2065,1133.7543,1000.0,0.0,1087.1365,1000.0,0.0,1
80000.0,2,1,2,25.0,0,0,0,0,0,0,37199.57,37040.855,35935.688,34467.074,32188.19,32417.078,2000.0,2000.0,1616.9257,1500.0,1816.7787,2000.0,0
30000.0,2,3,2,32.0,0,0,0,0,0,0,18435.615,18721.059,18599.123,18326.42,18366.527,18749.75,1486.0867,1423.8599,1150.5654,1000.0,1050.239,711.871,0
80000.0,1,2,2,31.0,0,0,0,0,0,0,53613.906,52270.16,51448.75,49976.395,47929.37,46780.59,3000.0,2910.8826,2200.8364,2000.0,2000.0,2000.0,0
90000.0,2,3,2,29.0,0,0,0,0,0,0,75695.164,74631.51,73131.13,71013.875,65039.203,67232.61,3000.2454,3000.0,2770.4705,2329.4224,2000.0,2126.663,0
90000.0,2,3,1,47.0,0,0,0,0,0,0,63912.168,60313.203,56377.625,51180.293,47017.746,48665.94,2846.3699,3000.0,2000.0,2000.0,2001.6898,1822.9987,1
80000.0,2,3,1,32.0,0,0,0,0,0,0,51188.637,50936.637,48749.516,46218.938,42689.125,43180.562,3000.0,2556.9463,2562.413,2475.9858,2001.2046,2010.5658,0
50000.0,1,2,2,29.0,0,0,0,0,0,0,40188.97,40291.867,38517.965,35868.637,31867.95,32370.777,2025.4651,2020.358,1600.0,1500.0,1500.0,1987.1176,0
200000.0,1,2,1,33.0,0,0,-1,0,0,0,15004.45,10492.271,12787.899,17884.682,19942.758,22386.305,2500.0,5456.7505,3015.9602,4619.4966,4222.777,3608.9453,0
210000.0,2,2,2,34.0,-1,-1,-1,-1,0,-1,1949.677,2500.0,3433.2688,4448.349,6962.1978,2206.437,2516.8372,4012.7905,3005.2014,2982.9468,2002.2194,1080.2302,0
50000.0,2,2,2,28.0,0,0,0,0,0,0,18403.85,17736.78,15359.303,11976.822,3672.0088,1164.9285,2427.0999,2000.0,0.0,0.0,0.0,0.0,0
310000.0,1,2,1,32.0,0,0,0,0,0,0,51447.15,47271.477,41190.168,38989.438,33804.785,31334.26,3100.0,3000.0,3003.4517,2000.0,2236.2686,3000.0,0
280000.0,1,2,1,35.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
