CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
778.0,France,Male,44.0,8.0,123863.64,1.0,1,0,144494.94,0
619.0,France,Male,29.0,5.0,0.0,2.0,1,0,194310.1,0
781.0,France,Female,28.0,4.0,0.0,2.0,1,0,177703.16,0
658.0,France,Female,40.0,7.0,140596.95,1.0,0,1,135459.02,1
539.0,Spain,Female,37.0,1.0,130922.81,2.0,0,0,2186.83,0
561.0,France,Male,43.0,4.0,0.0,4.0,0,0,18522.91,1
586.0,Spain,Male,41.0,3.0,63873.56,1.0,1,0,83753.64,0
835.0,Spain,Male,38.0,7.0,86824.09,1.0,0,0,175905.97,0
743.0,France,Male,71.0,0.0,0.0,2.0,0,1,29837.65,0
625.0,Spain,Female,57.0,7.0,0.0,1.0,0,0,84106.17,1
691.0,France,Male,37.0,9.0,149405.19,1.0,1,1,146411.6,0
729.0,France,Male,44.0,6.0,0.0,2.0,1,0,151733.44,0
572.0,Spain,Male,23.0,2.0,126873.52,1.0,0,1,67040.12,0
434.0,Germany,Male,71.0,9.0,119496.87,1.0,1,0,125848.88,0
673.0,France,Male,65.0,0.0,0.0,1.0,1,1,85733.33,0
823.0,Spain,Female,46.0,3.0,81576.75,1.0,1,1,28370.95,1
721.0,France,Male,69.0,2.0,108424.19,1.0,1,1,178418.34,0
593.0,France,Female,29.0,2.0,152265.44,1.0,1,0,34004.44,0
760.0,Spain,Female,41.0,6.0,0.0,2.0,0,0,101491.23,0
651.0,Spain,Male,45.0,4.0,0.0,2.0,0,0,193009.2,0
641.0,Germany,Male,35.0,2.0,103711.56,1.0,0,1,192464.2,1
561.0,Spain,Female,33.0,6.0,0.0,2.0,1,0,45261.47,0
678.0,France,Male,26.0,3.0,0.0,2.0,1,0,4989.33,0
850.0,Germany,Female,25.0,8.0,69385.17,2.0,1,0,87834.24,0
607.0,France,Male,26.0,1.0,0.0,1.0,1,0,29818.2,0
793.0,Spain,Male,38.0,9.0,0.0,2.0,1,0,88225.02,0
642.0,France,Male,38.0,3.0,0.0,2.0,0,0,171463.83,0
604.0,France,Female,40.0,1.0,0.0,2.0,1,0,123207.17,0
651.0,Germany,Male,41.0,1.0,90218.11,1.0,1,0,174337.69,0
507.0,France,Male,42.0,6.0,0.0,2.0,1,0,34777.23,0
803.0,France,Female,65.0,2.0,151659.52,2.0,0,1,6930.17,0
652.0,France,Female,37.0,4.0,92208.54,1.0,0,1,197699.8,1
624.0,Spain,Female,36.0,0.0,0.0,2.0,1,0,111605.9,0
727.0,Germany,Female,31.0,3.0,82729.47,2.0,1,0,60212.51,0
636.0,Germany,Female,37.0,9.0,157098.52,1.0,1,1,153535.27,0
502.0,France,Female,42.0,8.0,159660.8,3.0,1,0,113931.57,1
707.0,France,Female,31.0,2.0,82787.93,2.0,0,0,91423.69,0
712.0,Germany,Female,49.0,5.0,154776.42,2.0,0,0,196257.69,0
748.0,France,Male,66.0,8.0,0.0,1.0,1,1,163331.66,0
790.0,Spain,Male,46.0,8.0,182364.53,1.0,0,0,139266.48,1
690.0,France,Female,26.0,3.0,118097.87,1.0,1,0,61257.83,0
563.0,France,Female,34.0,6.0,139810.34,1.0,1,1,152417.8,0
550.0,France,Male,47.0,2.0,0.0,2.0,1,1,97057.28,0
735.0,France,Male,31.0,3.0,119558.35,1.0,0,0,72927.68,0
625.0,France,Male,41.0,6.0,97663.16,2.0,1,0,57128.78,0
624.0,Spain,Female,23.0,6.0,0.0,2.0,0,1,196668.52,0
716.0,Germany,Male,41.0,8.0,126145.54,2.0,1,1,138051.19,0
702.0,France,Male,34.0,4.0,100054.77,1.0,1,0,109496.45,0
636.0,France,Male,31.0,6.0,0.0,2.0,1,1,2382.61,0
703.0,France,Female,42.0,7.0,0.0,2.0,0,1,72500.68,0
648.0,France,Female,38.0,2.0,0.0,2.0,0,1,9551.49,0
803.0,France,Female,26.0,4.0,0.0,2.0,1,1,181208.47,0
850.0,Spain,Male,38.0,2.0,94652.04,1.0,1,1,171960.77,0
602.0,France,Female,25.0,0.0,0.0,2.0,1,1,101274.17,0
619.0,Germany,Male,23.0,5.0,132725.1,1.0,1,1,143913.33,0
694.0,France,Male,39.0,5.0,77652.4,1.0,1,1,25407.59,0
660.0,France,Male,34.0,8.0,106486.66,2.0,0,1,182262.66,0
594.0,France,Female,53.0,4.0,0.0,1.0,1,0,5408.74,1
572.0,Germany,Female,48.0,3.0,152827.98,1.0,1,0,38411.79,1
788.0,France,Male,55.0,3.0,0.0,1.0,0,1,13288.46,1
620.0,France,Male,32.0,7.0,0.0,2.0,1,1,34665.79,0
735.0,Germany,Male,28.0,5.0,160454.16,2.0,0,1,114957.22,0
601.0,France,Female,46.0,3.0,98202.76,1.0,0,0,137763.94,0
733.0,France,Male,64.0,3.0,0.0,2.0,1,1,75272.63,0
570.0,France,Female,43.0,9.0,0.0,2.0,0,1,11417.26,0
633.0,France,Female,32.0,1.0,104001.38,1.0,0,1,36642.65,0
729.0,France,Male,67.0,2.0,94203.8,1.0,0,1,102391.06,0
730.0,Spain,Male,42.0,4.0,0.0,2.0,0,1,85982.47,0
711.0,France,Male,64.0,4.0,0.0,2.0,1,1,3185.67,0
706.0,Germany,Female,44.0,2.0,185932.19,2.0,1,0,65413.41,0
607.0,Germany,Female,39.0,8.0,105103.33,1.0,1,0,104721.5,1
577.0,Spain,Male,43.0,8.0,79757.21,1.0,1,0,135650.72,1
701.0,Spain,Male,35.0,10.0,159693.9,2.0,1,1,71173.64,0
521.0,Germany,Male,52.0,5.0,116497.31,3.0,0,0,53793.1,1
552.0,Germany,Male,33.0,3.0,144962.73,1.0,1,0,58844.84,1
597.0,Germany,Female,39.0,8.0,162532.14,3.0,1,0,36051.46,1
493.0,France,Male,54.0,3.0,167831.88,2.0,1,0,150159.95,1
733.0,Spain,Male,35.0,8.0,102918.38,1.0,1,1,45959.86,0
701.0,France,Male,23.0,3.0,0.0,2.0,1,0,38960.59,0
639.0,Spain,Female,28.0,8.0,97840.72,1.0,1,1,178222.77,0
516.0,France,Male,35.0,10.0,104088.59,2.0,0,0,119666.0,0
711.0,France,Male,52.0,5.0,0.0,1.0,1,1,159808.95,0
622.0,France,Male,35.0,8.0,0.0,2.0,1,1,131772.52,0
553.0,Spain,Male,44.0,4.0,0.0,1.0,1,0,10789.3,0
489.0,Germany,Female,46.0,8.0,92060.06,1.0,1,0,147222.95,1
635.0,Germany,Female,65.0,5.0,117325.54,1.0,1,0,155799.86,1
573.0,Germany,Male,30.0,8.0,127406.5,1.0,1,0,192950.6,0
580.0,Germany,Female,33.0,7.0,131647.02,2.0,0,0,79775.19,0
615.0,Spain,Male,42.0,4.0,0.0,3.0,0,1,120321.09,0
545.0,Germany,Female,37.0,8.0,114754.08,1.0,1,0,136050.44,1
586.0,Germany,Male,37.0,8.0,167735.69,2.0,0,1,104665.79,0
411.0,France,Male,29.0,0.0,59697.17,2.0,1,1,53483.21,0
709.0,Spain,Male,35.0,2.0,0.0,2.0,1,0,104982.39,0
668.0,France,Female,31.0,9.0,0.0,2.0,0,0,41291.73,0
527.0,France,Male,47.0,1.0,0.0,1.0,1,0,21312.16,1
704.0,France,Male,44.0,3.0,0.0,2.0,0,1,152884.84,0
609.0,Spain,Male,32.0,4.0,99883.16,1.0,1,1,120594.85,0
734.0,France,Male,30.0,3.0,0.0,2.0,1,0,107640.25,0
677.0,France,Male,37.0,3.0,88363.03,1.0,0,1,117946.3,0
679.0,France,Male,45.0,3.0,146758.23,1.0,1,0,48466.89,0
594.0,Germany,Male,40.0,0.0,152092.44,2.0,1,1,83508.93,0
722.0,France,Male,20.0,6.0,0.0,2.0,1,0,195486.28,0
786.0,France,Male,34.0,3.0,137361.95,1.0,0,0,183682.1,0
750.0,Germany,Male,40.0,5.0,168286.81,3.0,1,0,20451.99,1
807.0,Germany,Female,60.0,1.0,72948.58,2.0,1,1,17355.36,0
704.0,France,Male,31.0,0.0,0.0,2.0,1,0,183038.33,0
535.0,France,Female,45.0,2.0,0.0,2.0,0,1,170621.55,0
634.0,Germany,Male,38.0,2.0,148430.55,1.0,1,1,56055.72,0
529.0,Spain,Male,38.0,7.0,99842.5,2.0,1,0,90256.06,1
534.0,Spain,Female,33.0,3.0,151233.62,1.0,0,0,199336.62,0
709.0,Spain,Male,23.0,10.0,0.0,2.0,0,0,129590.18,0
746.0,France,Female,32.0,4.0,0.0,2.0,1,1,72909.75,0
769.0,Germany,Female,31.0,7.0,148913.72,2.0,1,0,53817.23,0
581.0,France,Male,30.0,1.0,0.0,2.0,1,0,199464.08,0
657.0,Germany,Female,48.0,5.0,143595.88,1.0,0,0,101314.65,1
691.0,France,Female,33.0,6.0,0.0,2.0,1,0,164074.89,0
683.0,Spain,Male,30.0,1.0,113257.2,1.0,1,1,65035.02,0
624.0,France,Male,42.0,3.0,145155.38,1.0,1,0,72169.95,1
697.0,France,Female,42.0,10.0,0.0,2.0,1,0,61312.15,0
797.0,France,Male,31.0,9.0,0.0,2.0,1,1,24748.89,0
499.0,Spain,Female,42.0,0.0,147187.84,1.0,1,1,14868.94,1
694.0,Germany,Male,37.0,1.0,95668.82,2.0,1,0,100335.55,0
771.0,France,Female,41.0,10.0,108309.0,4.0,1,1,137510.4,1
692.0,Spain,Female,34.0,4.0,109699.08,1.0,1,1,37898.91,0
470.0,Spain,Male,30.0,4.0,125385.01,1.0,1,0,68293.93,0
699.0,France,Male,27.0,1.0,0.0,2.0,1,0,93003.21,0
545.0,Germany,Male,33.0,1.0,132527.9,2.0,0,1,107429.71,0
758.0,Germany,Female,61.0,8.0,125397.21,1.0,1,0,182184.1,1
620.0,Germany,Female,25.0,8.0,141825.88,1.0,1,1,73857.94,1
690.0,Spain,Male,36.0,10.0,0.0,2.0,1,0,55902.93,0
586.0,France,Male,29.0,3.0,0.0,2.0,1,1,142238.55,0
666.0,France,Female,66.0,7.0,0.0,2.0,1,1,99792.82,0
633.0,Spain,Female,46.0,3.0,0.0,2.0,1,0,120250.58,0
607.0,France,Male,44.0,0.0,0.0,2.0,1,1,81140.09,0
628.0,Germany,Male,33.0,8.0,152143.89,1.0,1,1,32174.03,0
695.0,France,Female,36.0,2.0,0.0,2.0,0,1,167749.55,0
649.0,France,Male,47.0,1.0,0.0,2.0,1,1,145593.84,0
850.0,Germany,Female,45.0,5.0,127258.79,1.0,1,1,192744.23,1
649.0,France,Male,37.0,9.0,87374.88,2.0,1,1,247.36,0
818.0,France,Female,49.0,2.0,0.0,1.0,0,1,192298.84,1
713.0,Spain,Male,38.0,6.0,116980.78,2.0,0,1,76038.38,0
672.0,France,Female,34.0,8.0,0.0,2.0,1,1,16245.25,0
745.0,France,Male,25.0,5.0,157993.16,2.0,1,0,146041.45,0
666.0,Spain,Male,35.0,2.0,104832.49,1.0,1,0,175015.12,0
679.0,Germany,Female,37.0,8.0,77373.87,2.0,0,1,174873.1,0
638.0,Germany,Male,62.0,4.0,108716.59,2.0,1,1,74241.09,0
792.0,Spain,Male,25.0,8.0,142862.2,1.0,1,1,130639.01,0
643.0,France,Male,34.0,7.0,0.0,2.0,0,1,100304.13,0
625.0,France,Female,51.0,4.0,124620.01,2.0,1,0,92243.94,1
835.0,Germany,Female,29.0,10.0,130420.2,2.0,0,0,106276.55,0
624.0,Germany,Female,27.0,7.0,104848.68,1.0,1,1,167387.36,0
726.0,Germany,Male,30.0,7.0,92847.59,1.0,1,0,146154.06,0
573.0,Spain,Male,33.0,1.0,160777.9,1.0,1,1,149536.16,0
569.0,France,Female,44.0,4.0,0.0,2.0,0,0,134394.78,0
701.0,Germany,Male,32.0,5.0,102500.34,1.0,0,0,106287.77,0
637.0,Germany,Male,41.0,2.0,138014.4,2.0,1,0,140298.23,0
499.0,France,Female,57.0,1.0,0.0,1.0,0,0,131372.38,1
569.0,Germany,Male,30.0,6.0,106629.49,1.0,0,1,44114.88,0
536.0,France,Male,39.0,4.0,0.0,2.0,1,0,27150.35,0
555.0,Germany,Female,46.0,4.0,120392.99,1.0,1,0,177719.88,1
624.0,France,Female,71.0,4.0,170252.05,3.0,1,1,73679.59,1
774.0,Germany,Male,34.0,4.0,120875.23,2.0,0,1,113407.26,0
707.0,Spain,Male,43.0,10.0,0.0,2.0,1,0,118368.2,0
710.0,Germany,Male,45.0,9.0,108231.37,1.0,1,1,188574.08,0
598.0,Germany,Male,32.0,9.0,123938.6,2.0,1,0,198894.42,0
582.0,Spain,Male,26.0,4.0,65848.36,2.0,1,0,30149.21,0
819.0,Spain,Female,28.0,8.0,168253.2,1.0,1,1,102799.14,0
546.0,France,Female,27.0,8.0,0.0,2.0,1,1,14858.1,0
573.0,France,Female,27.0,4.0,0.0,2.0,1,1,157549.6,0
648.0,Spain,Male,36.0,8.0,146943.38,2.0,1,1,130041.45,0
545.0,Germany,Female,60.0,7.0,128981.07,1.0,0,1,176924.2,1
850.0,France,Female,71.0,4.0,0.0,2.0,1,1,107236.87,0
568.0,Germany,Female,29.0,2.0,129177.01,2.0,0,1,104617.99,0
655.0,France,Male,37.0,5.0,93147.0,2.0,1,0,66214.13,0
686.0,France,Female,34.0,1.0,0.0,2.0,1,0,87278.48,0
703.0,France,Male,50.0,8.0,160139.6,2.0,1,1,79314.1,0
706.0,France,Male,18.0,2.0,176139.5,2.0,1,0,129654.22,0
553.0,France,Female,27.0,3.0,0.0,2.0,0,0,159800.16,0
670.0,France,Male,37.0,2.0,0.0,2.0,1,1,54229.74,0
562.0,Germany,Female,31.0,9.0,117153.0,1.0,1,1,108675.01,0
508.0,France,Female,60.0,7.0,143262.05,1.0,1,1,129562.74,0
716.0,France,Male,39.0,1.0,70657.61,2.0,1,1,76476.05,0
577.0,Spain,Male,43.0,6.0,0.0,2.0,1,1,149457.81,0
558.0,Germany,Female,32.0,1.0,108262.87,1.0,1,1,6935.31,0
733.0,France,Male,51.0,10.0,141556.95,1.0,1,0,130189.53,0
653.0,Germany,Female,25.0,2.0,158266.42,3.0,1,1,199357.23,0
575.0,France,Male,40.0,5.0,0.0,2.0,1,1,122488.59,0
751.0,France,Male,43.0,1.0,114974.24,1.0,1,0,125920.54,0
664.0,France,Female,38.0,4.0,74306.19,2.0,1,0,154395.56,0
592.0,France,Male,28.0,2.0,116498.22,1.0,1,0,144290.25,0
650.0,France,Female,39.0,4.0,0.0,2.0,0,0,186275.7,0
567.0,Spain,Female,54.0,5.0,92316.31,2.0,1,0,158590.66,1
700.0,France,Male,46.0,5.0,95872.86,1.0,1,0,98273.01,1
572.0,France,Male,30.0,6.0,117696.67,1.0,1,0,100843.82,0
718.0,Spain,Male,45.0,3.0,105266.32,2.0,1,1,193724.52,0
757.0,France,Male,47.0,3.0,130747.1,1.0,1,0,143829.55,0
645.0,Germany,Male,41.0,2.0,93925.3,1.0,1,0,123982.14,1
574.0,France,Female,33.0,3.0,134348.56,1.0,1,0,63163.99,0
548.0,Spain,Male,38.0,0.0,178056.55,2.0,1,0,38434.73,0
525.0,Spain,Female,57.0,2.0,145965.33,1.0,1,1,64448.36,0
599.0,France,Male,34.0,8.0,0.0,2.0,1,1,174196.69,0
401.0,Germany,Male,48.0,8.0,128140.17,1.0,1,0,175753.55,1
627.0,France,Female,57.0,9.0,0.0,2.0,1,1,107712.42,0
718.0,Spain,Male,28.0,6.0,0.0,2.0,1,0,146875.86,0
807.0,Germany,Female,40.0,1.0,134590.2,1.0,1,1,46253.65,0
850.0,Spain,Male,51.0,3.0,109799.55,2.0,1,1,12457.76,1
667.0,France,Male,36.0,8.0,139753.34,1.0,1,0,79871.16,0
605.0,Spain,Female,29.0,3.0,116805.82,1.0,0,0,4092.75,0
518.0,Spain,Male,50.0,4.0,0.0,1.0,0,0,107112.25,1
590.0,France,Male,36.0,1.0,0.0,2.0,1,0,48876.84,0
810.0,Germany,Male,69.0,3.0,27288.43,1.0,1,1,110509.9,0
798.0,France,Male,32.0,7.0,0.0,2.0,0,1,37731.95,0
531.0,France,Female,63.0,1.0,114715.71,1.0,0,1,24506.95,1
532.0,Germany,Male,52.0,9.0,137755.77,1.0,1,0,163191.98,1
492.0,France,Female,28.0,9.0,0.0,2.0,1,0,95957.09,0
576.0,Germany,Male,30.0,7.0,132174.4,2.0,0,0,93767.03,0
586.0,France,Male,33.0,9.0,0.0,1.0,1,0,6975.02,0
666.0,Germany,Male,71.0,1.0,53013.29,2.0,1,1,112222.64,0
473.0,France,Female,33.0,5.0,125827.43,1.0,0,1,145698.73,0
734.0,Germany,Female,52.0,6.0,71283.09,2.0,0,1,38984.37,0
591.0,France,Female,31.0,7.0,0.0,2.0,0,1,48778.46,0
763.0,Germany,Male,32.0,9.0,160680.4,1.0,1,0,30886.35,0
697.0,France,Female,25.0,1.0,0.0,2.0,0,0,87803.32,0
784.0,France,Male,31.0,7.0,0.0,2.0,1,1,143204.4,0
538.0,Spain,Male,40.0,8.0,0.0,2.0,1,1,25554.4,0
850.0,France,Male,27.0,6.0,96654.72,2.0,0,0,152740.16,0
498.0,France,Male,34.0,5.0,0.0,2.0,1,1,91711.66,0
663.0,Spain,Male,27.0,8.0,0.0,1.0,1,1,188007.98,0
656.0,France,Male,41.0,2.0,0.0,2.0,1,0,158973.77,0
791.0,Germany,Female,42.0,10.0,113657.41,2.0,0,1,139946.69,1
695.0,Spain,Male,44.0,8.0,0.0,2.0,1,1,70974.13,0
651.0,France,Male,45.0,1.0,0.0,1.0,1,0,67740.08,1
619.0,Spain,Female,38.0,6.0,0.0,2.0,1,1,117616.29,0
597.0,France,Male,28.0,2.0,0.0,3.0,1,1,78707.97,0
526.0,France,Female,36.0,0.0,0.0,2.0,1,0,97767.63,0
769.0,Germany,Male,43.0,4.0,110182.54,2.0,1,1,87537.32,0
747.0,France,Female,25.0,4.0,0.0,2.0,0,1,42039.67,0
598.0,Spain,Female,35.0,8.0,0.0,3.0,0,1,88658.73,0
660.0,France,Female,20.0,6.0,167685.56,1.0,1,0,57929.9,0
726.0,Germany,Male,30.0,5.0,111375.32,2.0,1,0,2704.09,0
621.0,Germany,Male,40.0,8.0,174126.75,3.0,1,0,172490.78,1
728.0,France,Female,28.0,4.0,142243.55,2.0,1,0,33074.51,0
697.0,France,Male,35.0,5.0,133087.77,1.0,1,0,64771.61,0
719.0,Spain,Female,47.0,9.0,116393.59,1.0,1,0,63051.32,1
430.0,Germany,Female,38.0,8.0,153058.64,1.0,1,0,99377.27,0
732.0,Spain,Female,69.0,9.0,137453.44,1.0,0,1,110932.24,1
619.0,France,Male,44.0,3.0,116967.68,1.0,1,0,5075.17,1
703.0,France,Female,32.0,6.0,0.0,2.0,0,0,33606.52,0
508.0,France,Male,26.0,7.0,205962.0,1.0,1,0,156424.4,0
671.0,Germany,Female,23.0,9.0,123943.18,1.0,1,1,159553.27,0
705.0,Spain,Female,24.0,5.0,177799.83,2.0,0,0,79886.06,0
630.0,Spain,Female,49.0,1.0,0.0,2.0,0,1,162858.3,0
695.0,Spain,Male,35.0,7.0,0.0,2.0,1,0,160387.98,0
627.0,France,Male,44.0,6.0,153548.12,1.0,0,0,35300.08,1
537.0,Spain,Male,42.0,1.0,190569.23,1.0,0,1,127154.8,0
659.0,Germany,Male,36.0,2.0,76190.48,2.0,1,1,149066.14,0
632.0,Germany,Male,23.0,3.0,122478.51,1.0,1,0,147230.77,1
645.0,France,Male,44.0,10.0,0.0,2.0,0,1,166707.22,0
523.0,France,Male,34.0,2.0,161588.89,1.0,1,1,51358.66,0
767.0,Spain,Male,47.0,2.0,0.0,1.0,1,0,48161.18,1
561.0,Spain,Male,34.0,4.0,85141.79,2.0,1,1,29217.37,0
710.0,Spain,Male,62.0,3.0,131078.42,2.0,1,0,119348.76,1
709.0,France,Female,30.0,5.0,0.0,2.0,0,1,161388.22,0
638.0,France,Female,36.0,6.0,0.0,1.0,1,0,164247.52,0
656.0,France,Male,50.0,7.0,0.0,2.0,0,1,72143.44,0
650.0,France,Male,33.0,0.0,98064.97,1.0,1,0,52411.99,0
607.0,France,Female,33.0,8.0,91301.72,1.0,0,1,130824.57,0
504.0,Spain,Male,34.0,0.0,54980.81,1.0,1,1,136909.88,0
513.0,France,Male,35.0,8.0,0.0,1.0,1,0,76640.29,1
667.0,Spain,Male,35.0,4.0,97585.32,2.0,0,0,57213.46,0
710.0,Spain,Female,36.0,8.0,0.0,2.0,0,0,83206.19,0
618.0,Spain,Male,32.0,5.0,133476.1,1.0,0,1,154843.4,0
698.0,Germany,Male,55.0,8.0,155059.1,2.0,1,1,144584.3,0
512.0,France,Male,36.0,0.0,129804.17,1.0,1,0,53020.9,0
792.0,France,Male,31.0,6.0,71269.89,2.0,0,1,125912.77,0
668.0,France,Female,35.0,6.0,102482.76,1.0,1,1,53994.64,0
428.0,Germany,Female,40.0,3.0,129248.11,2.0,1,0,72876.43,1
476.0,France,Female,34.0,10.0,0.0,2.0,1,0,26260.98,0
644.0,France,Male,48.0,8.0,0.0,2.0,0,1,44965.54,1
635.0,Germany,Female,28.0,3.0,81623.67,2.0,1,1,156791.36,0
717.0,Germany,Female,35.0,5.0,103214.71,1.0,1,0,172172.7,0
640.0,Germany,Female,30.0,5.0,32197.64,1.0,0,1,141446.02,0
505.0,France,Male,34.0,10.0,104498.79,1.0,0,1,126451.14,0
586.0,Germany,Female,36.0,5.0,103700.69,1.0,1,0,194072.56,1
571.0,France,Male,32.0,5.0,131354.25,1.0,1,0,125256.53,0
571.0,France,Female,35.0,8.0,0.0,2.0,0,0,84569.13,0
801.0,France,Male,42.0,6.0,0.0,2.0,1,1,95804.33,0
564.0,Spain,Male,31.0,0.0,125175.58,1.0,1,1,72757.33,0
798.0,France,Male,28.0,3.0,0.0,2.0,1,0,2305.27,0
556.0,France,Male,38.0,2.0,114756.14,1.0,1,0,193214.05,0
572.0,Germany,Male,39.0,4.0,112290.22,1.0,1,0,49373.97,1
612.0,France,Female,33.0,9.0,0.0,1.0,0,0,142797.5,1
627.0,Spain,Male,40.0,10.0,0.0,2.0,1,1,194792.42,0
643.0,Germany,Male,41.0,2.0,127841.52,1.0,1,0,172363.4,0
567.0,France,Male,36.0,1.0,0.0,2.0,0,0,8555.73,0
599.0,Spain,Male,51.0,0.0,0.0,1.0,1,1,175235.98,0
680.0,Germany,Female,48.0,8.0,115115.38,1.0,1,0,139558.6,1
437.0,Spain,Male,28.0,2.0,109161.25,1.0,1,0,152987.42,0
696.0,Spain,Male,40.0,3.0,153639.11,1.0,1,1,138351.69,0
579.0,France,Female,33.0,1.0,65667.79,2.0,0,0,164608.98,0
624.0,Germany,Female,52.0,0.0,133723.44,1.0,0,0,4859.59,1
716.0,Germany,Male,66.0,5.0,121411.9,1.0,0,0,10070.4,1
640.0,Spain,Male,36.0,4.0,0.0,1.0,0,0,173016.45,0
641.0,France,Female,36.0,5.0,66392.64,1.0,1,0,31106.67,0
826.0,France,Male,26.0,5.0,142662.69,1.0,0,0,60285.3,0
633.0,France,Female,34.0,3.0,123034.43,2.0,1,1,38315.04,0
663.0,France,Male,26.0,5.0,141462.12,1.0,1,0,440.2,0
577.0,Spain,Male,35.0,5.0,110080.3,1.0,1,1,109794.31,0
689.0,France,Male,34.0,1.0,165312.27,1.0,1,0,155495.62,0
617.0,France,Female,34.0,0.0,131244.66,2.0,1,0,183229.02,0
592.0,France,Male,36.0,1.0,126477.42,1.0,0,0,179718.17,0
548.0,Germany,Female,36.0,2.0,108913.84,2.0,1,1,140460.02,0
628.0,Germany,Male,40.0,5.0,181768.31,2.0,1,1,129107.97,0
670.0,France,Male,33.0,1.0,0.0,2.0,1,1,86413.11,0
791.0,France,Male,28.0,4.0,0.0,1.0,1,0,174435.48,0
579.0,France,Male,36.0,9.0,129829.59,1.0,1,1,60906.12,0
755.0,Germany,Male,40.0,2.0,137430.81,2.0,0,0,176768.6,0
723.0,France,Male,28.0,4.0,0.0,2.0,1,1,123885.88,0
648.0,France,Female,43.0,7.0,139972.19,1.0,1,0,143668.58,0
754.0,France,Female,45.0,6.0,0.0,1.0,1,0,73881.68,1
802.0,France,Female,60.0,3.0,92887.06,1.0,1,0,39473.63,1
650.0,France,Female,43.0,6.0,0.0,2.0,1,1,16301.91,0
722.0,Germany,Female,48.0,10.0,138311.77,1.0,1,1,3472.63,1
693.0,Germany,Female,37.0,6.0,95900.04,1.0,1,1,38196.24,0
699.0,France,Female,32.0,4.0,110559.46,1.0,1,1,127429.56,0
489.0,Germany,Male,38.0,2.0,126444.08,2.0,1,1,82662.73,0
445.0,France,Male,37.0,3.0,0.0,2.0,1,1,180012.39,0
770.0,France,Female,33.0,6.0,0.0,2.0,1,1,126131.9,0
551.0,Spain,Male,76.0,2.0,128410.71,2.0,1,1,181718.73,0
579.0,Spain,Male,37.0,4.0,0.0,2.0,1,1,32246.63,0
711.0,Spain,Male,42.0,3.0,177626.77,3.0,0,1,16392.72,1
605.0,France,Female,28.0,6.0,0.0,2.0,0,0,159508.52,0
704.0,Germany,Male,27.0,5.0,147004.34,1.0,1,0,64381.33,1
775.0,France,Female,30.0,10.0,191091.73,2.0,1,1,96170.38,0
749.0,France,Male,30.0,1.0,0.0,2.0,0,1,126551.65,0
708.0,France,Female,59.0,2.0,0.0,1.0,1,0,179673.11,1
841.0,France,Female,36.0,5.0,156021.31,1.0,0,0,122662.98,0
553.0,France,Male,32.0,7.0,64082.09,1.0,0,1,109159.58,0
738.0,France,Male,39.0,5.0,0.0,2.0,1,1,114388.98,0
613.0,Germany,Male,40.0,1.0,147856.81,3.0,0,0,107961.11,1
682.0,Spain,Female,58.0,4.0,0.0,1.0,1,0,176036.02,0
682.0,Germany,Female,43.0,7.0,111094.05,2.0,1,1,64679.3,0
659.0,Spain,Female,38.0,9.0,0.0,2.0,1,1,35701.06,0
836.0,France,Female,29.0,9.0,133681.78,1.0,1,1,153747.73,0
724.0,Germany,Male,30.0,7.0,115315.04,1.0,1,0,15216.53,0
500.0,Spain,Female,47.0,8.0,128486.11,1.0,1,0,179227.12,0
579.0,Germany,Female,64.0,6.0,145215.44,1.0,1,1,164083.72,0
450.0,Spain,Female,34.0,2.0,0.0,2.0,1,0,175480.94,0
630.0,France,Male,53.0,5.0,138053.67,1.0,0,1,114110.97,0
578.0,Spain,Male,40.0,6.0,63609.92,1.0,0,0,74965.61,1
564.0,France,Male,31.0,4.0,0.0,2.0,1,0,53520.03,0
358.0,Spain,Female,52.0,8.0,143542.36,3.0,1,0,141959.11,1
645.0,Germany,Male,47.0,9.0,152076.94,1.0,1,0,121840.2,1
778.0,France,Male,38.0,3.0,145018.48,2.0,1,1,126702.41,0
678.0,Germany,Female,40.0,8.0,128644.46,1.0,0,0,167673.38,0
631.0,Spain,Male,55.0,9.0,99685.06,1.0,1,0,114474.98,0
599.0,France,Male,30.0,9.0,105443.68,1.0,1,1,121124.53,0
698.0,France,Male,27.0,7.0,0.0,2.0,1,0,111471.55,0
693.0,France,Female,43.0,4.0,152341.55,1.0,1,0,9241.78,0
640.0,France,Female,20.0,4.0,0.0,2.0,0,1,78310.82,0
501.0,Germany,Male,24.0,4.0,130806.42,2.0,1,0,80241.14,0
764.0,France,Male,24.0,7.0,98148.61,1.0,1,0,26843.76,0
627.0,Germany,Male,28.0,5.0,71097.23,1.0,1,1,130504.49,0
660.0,France,Male,50.0,1.0,0.0,3.0,1,1,191849.16,1
492.0,Germany,Female,52.0,8.0,125396.24,1.0,1,0,10014.72,1
692.0,Germany,Male,45.0,6.0,142084.05,4.0,1,0,188305.84,1
501.0,France,Male,35.0,6.0,99760.84,1.0,1,1,13591.52,0
792.0,Germany,Female,29.0,4.0,107601.79,1.0,1,0,18922.18,1
439.0,France,Female,43.0,8.0,0.0,1.0,0,1,104889.3,0
651.0,France,Female,39.0,6.0,0.0,1.0,1,0,24176.44,0
